Site Name ,AZ2
Site Number ,123
Logger ,Integrating Light Sensor
Logger Serial Number ,7922


Scan No ,Date and Time,       Integrating Light,        ,
        ,        ,RAW VALUE ,CALIBRATED VALUE,

179,21/05/2022 , 11:15:00,36209,36209
180,21/05/2022 , 11:30:00,36414,36414
181,21/05/2022 , 11:45:00,36312,36312
182,21/05/2022 , 12:00:00,38870,38870
183,21/05/2022 , 12:15:00,39957,39957
184,21/05/2022 , 12:30:00,36873,36873
185,21/05/2022 , 12:45:00,36754,36754
186,21/05/2022 , 13:00:00,40374,40374
187,21/05/2022 , 13:15:00,42290,42290
188,21/05/2022 , 13:30:00,41972,41972
189,21/05/2022 , 13:45:00,42505,42505
190,21/05/2022 , 14:00:00,43074,43074
191,21/05/2022 , 14:15:00,43876,43876
192,21/05/2022 , 14:30:00,44313,44313
193,21/05/2022 , 14:45:00,43243,43243
194,21/05/2022 , 15:00:00,41877,41877
195,21/05/2022 , 15:15:00,42385,42385
196,21/05/2022 , 15:30:00,41358,41358
197,21/05/2022 , 15:45:00,39855,39855
198,21/05/2022 , 16:00:00,37587,37587
199,21/05/2022 , 16:15:00,38107,38107
200,21/05/2022 , 16:30:00,38141,38141
201,21/05/2022 , 16:45:00,37178,37178
202,21/05/2022 , 17:00:00,36986,36986
203,21/05/2022 , 17:15:00,31847,31847
204,21/05/2022 , 17:30:00,28090,28090
205,21/05/2022 , 17:45:00,24412,24412
206,21/05/2022 , 18:00:00,25399,25399
207,21/05/2022 , 18:15:00,20848,20848
208,21/05/2022 , 18:30:00,22626,22626
209,21/05/2022 , 18:45:00,15381,15381
210,21/05/2022 , 19:00:00,12571,12571
211,21/05/2022 , 19:15:00,11335,11335
212,21/05/2022 , 19:30:00,13415,13415
213,21/05/2022 , 19:45:00,17834,17834
214,21/05/2022 , 20:00:00,16124,16124
215,21/05/2022 , 20:15:00,15635,15635
216,21/05/2022 , 20:30:00,9873,9873
217,21/05/2022 , 20:45:00,8092,8092
218,21/05/2022 , 21:00:00,7007,7007
219,21/05/2022 , 21:15:00,5693,5693
220,21/05/2022 , 21:30:00,4821,4821
221,21/05/2022 , 21:45:00,4397,4397
222,21/05/2022 , 22:00:00,3511,3511
223,21/05/2022 , 22:15:00,2948,2948
224,21/05/2022 , 22:30:00,2419,2419
225,21/05/2022 , 22:45:00,1711,1711
226,21/05/2022 , 23:00:00,1115,1115
227,21/05/2022 , 23:15:00,743,743
228,21/05/2022 , 23:30:00,491,491
229,21/05/2022 , 23:45:00,332,332
230,21/05/2022 , 24:00:00,200,200
231,22/05/2022 , 00:15:00,123,123
232,22/05/2022 , 00:30:00,67,67
233,22/05/2022 , 00:45:00,36,36
234,22/05/2022 , 01:00:00,23,23
235,22/05/2022 , 01:15:00,14,14
236,22/05/2022 , 01:30:00,11,11
237,22/05/2022 , 01:45:00,10,10
238,22/05/2022 , 02:00:00,9,9
239,22/05/2022 , 02:15:00,11,11
240,22/05/2022 , 02:30:00,13,13
241,22/05/2022 , 02:45:00,17,17
242,22/05/2022 , 03:00:00,27,27
243,22/05/2022 , 03:15:00,44,44
244,22/05/2022 , 03:30:00,77,77
245,22/05/2022 , 03:45:00,134,134
246,22/05/2022 , 04:00:00,230,230
247,22/05/2022 , 04:15:00,380,380
248,22/05/2022 , 04:30:00,593,593
249,22/05/2022 , 04:45:00,870,870
250,22/05/2022 , 05:00:00,1191,1191
251,22/05/2022 , 05:15:00,1532,1532
252,22/05/2022 , 05:30:00,1899,1899
253,22/05/2022 , 05:45:00,2950,2950
254,22/05/2022 , 06:00:00,2553,2553
255,22/05/2022 , 06:15:00,2851,2851
256,22/05/2022 , 06:30:00,3142,3142
257,22/05/2022 , 06:45:00,4348,4348
258,22/05/2022 , 07:00:00,11675,11675
259,22/05/2022 , 07:15:00,13423,13423
260,22/05/2022 , 07:30:00,15042,15042
261,22/05/2022 , 07:45:00,16649,16649
262,22/05/2022 , 08:00:00,18319,18319
263,22/05/2022 , 08:15:00,20183,20183
264,22/05/2022 , 08:30:00,21532,21532
265,22/05/2022 , 08:45:00,22931,22931
266,22/05/2022 , 09:00:00,24896,24896
267,22/05/2022 , 09:15:00,26109,26109
268,22/05/2022 , 09:30:00,27532,27532
269,22/05/2022 , 09:45:00,29758,29758
270,22/05/2022 , 10:00:00,31101,31101
271,22/05/2022 , 10:15:00,31768,31768
272,22/05/2022 , 10:30:00,34120,34120
273,22/05/2022 , 10:45:00,34956,34956
274,22/05/2022 , 11:00:00,36171,36171
275,22/05/2022 , 11:15:00,37643,37643
276,22/05/2022 , 11:30:00,38729,38729
277,22/05/2022 , 11:45:00,40046,40046
278,22/05/2022 , 12:00:00,40901,40901
279,22/05/2022 , 12:15:00,41513,41513
280,22/05/2022 , 12:30:00,42035,42035
281,22/05/2022 , 12:45:00,42560,42560
282,22/05/2022 , 13:00:00,42939,42939
283,22/05/2022 , 13:15:00,41721,41721
284,22/05/2022 , 13:30:00,44176,44176
