"Plot Title: 20005934_STRT_ATMO"
"#","Date Time, GMT-08:00","Abs Pres, mbar (LGR S/N: 20005934, SEN S/N: 20005934, LBL: P)","Temp, °C (LGR S/N: 20005934, SEN S/N: 20005934, LBL: T)","Coupler Detached (LGR S/N: 20005934)","Coupler Attached (LGR S/N: 20005934)","Host Connected (LGR S/N: 20005934)","Stopped (LGR S/N: 20005934)","End Of File (LGR S/N: 20005934)"
1,10/16/20 03:00:00 PM,983.3,17.950,Logged,,,,
2,10/16/20 03:15:00 PM,986.7,20.138,,,,,
3,10/16/20 03:30:00 PM,987.5,21.282,,,,,
4,10/16/20 03:45:00 PM,988.0,21.855,,,,,
5,10/16/20 04:00:00 PM,988.0,22.238,,,,,
6,10/16/20 04:15:00 PM,987.8,22.429,,,,,
7,10/16/20 04:30:00 PM,987.7,22.525,,,,,
8,10/16/20 04:45:00 PM,987.3,22.621,,,,,
9,10/16/20 05:00:00 PM,987.2,22.717,,,,,
10,10/16/20 05:15:00 PM,987.1,22.717,,,,,
11,10/16/20 05:30:00 PM,986.7,22.717,,,,,
12,10/16/20 05:45:00 PM,986.7,22.812,,,,,
13,10/16/20 06:00:00 PM,986.5,22.812,,,,,
14,10/16/20 06:15:00 PM,986.3,22.812,,,,,
15,10/16/20 06:30:00 PM,986.1,22.812,,,,,
16,10/16/20 06:45:00 PM,986.0,22.812,,,,,
17,10/16/20 07:00:00 PM,986.0,22.812,,,,,
18,10/16/20 07:15:00 PM,985.8,22.812,,,,,
19,10/16/20 07:30:00 PM,985.8,22.812,,,,,
20,10/16/20 07:45:00 PM,985.7,22.908,,,,,
21,10/16/20 08:00:00 PM,985.6,22.908,,,,,
22,10/16/20 08:15:00 PM,985.5,22.908,,,,,
23,10/16/20 08:30:00 PM,985.5,22.908,,,,,
24,10/16/20 08:45:00 PM,985.2,22.908,,,,,
25,10/16/20 09:00:00 PM,985.2,22.908,,,,,
26,10/16/20 09:15:00 PM,985.2,22.908,,,,,
27,10/16/20 09:30:00 PM,985.2,22.908,,,,,
28,10/16/20 09:45:00 PM,984.9,22.908,,,,,
29,10/16/20 10:00:00 PM,984.8,22.908,,,,,
30,10/16/20 10:15:00 PM,984.9,22.908,,,,,
31,10/16/20 10:30:00 PM,984.8,22.908,,,,,
32,10/16/20 10:45:00 PM,984.7,22.908,,,,,
33,10/16/20 11:00:00 PM,984.7,22.908,,,,,
34,10/16/20 11:15:00 PM,984.8,22.908,,,,,
35,10/16/20 11:30:00 PM,984.7,22.908,,,,,
36,10/16/20 11:45:00 PM,984.6,22.908,,,,,
37,10/17/20 12:00:00 AM,984.6,22.908,,,,,
38,10/17/20 12:15:00 AM,984.5,22.908,,,,,
39,10/17/20 12:30:00 AM,984.5,22.908,,,,,
40,10/17/20 12:45:00 AM,984.5,22.908,,,,,
41,10/17/20 01:00:00 AM,984.4,23.004,,,,,
42,10/17/20 01:15:00 AM,984.3,23.004,,,,,
43,10/17/20 01:30:00 AM,984.4,23.004,,,,,
44,10/17/20 01:45:00 AM,984.3,23.004,,,,,
45,10/17/20 02:00:00 AM,984.4,23.004,,,,,
46,10/17/20 02:15:00 AM,984.3,23.004,,,,,
47,10/17/20 02:30:00 AM,984.2,23.004,,,,,
48,10/17/20 02:45:00 AM,984.2,23.004,,,,,
49,10/17/20 03:00:00 AM,984.2,23.004,,,,,
50,10/17/20 03:15:00 AM,984.2,23.004,,,,,
51,10/17/20 03:30:00 AM,984.1,23.004,,,,,
52,10/17/20 03:45:00 AM,984.0,23.004,,,,,
53,10/17/20 04:00:00 AM,984.0,23.004,,,,,
54,10/17/20 04:15:00 AM,984.1,23.004,,,,,
55,10/17/20 04:30:00 AM,984.0,23.004,,,,,
56,10/17/20 04:45:00 AM,984.0,23.004,,,,,
57,10/17/20 05:00:00 AM,983.8,23.004,,,,,
58,10/17/20 05:15:00 AM,983.8,23.004,,,,,
59,10/17/20 05:30:00 AM,984.0,23.100,,,,,
60,10/17/20 05:45:00 AM,983.8,23.100,,,,,
61,10/17/20 06:00:00 AM,983.9,23.100,,,,,
62,10/17/20 06:15:00 AM,983.8,23.100,,,,,
63,10/17/20 06:30:00 AM,983.9,23.100,,,,,
64,10/17/20 06:45:00 AM,983.8,23.100,,,,,
65,10/17/20 07:00:00 AM,983.7,23.100,,,,,
66,10/17/20 07:15:00 AM,983.8,23.100,,,,,
67,10/17/20 07:30:00 AM,983.7,23.100,,,,,
68,10/17/20 07:45:00 AM,983.8,23.100,,,,,
69,10/17/20 08:00:00 AM,983.7,23.100,,,,,
70,10/17/20 08:15:00 AM,983.8,23.100,,,,,
71,10/17/20 08:30:00 AM,983.7,23.100,,,,,
72,10/17/20 08:45:00 AM,983.7,23.100,,,,,
73,10/17/20 09:00:00 AM,983.7,23.100,,,,,
74,10/17/20 09:15:00 AM,983.7,23.100,,,,,
75,10/17/20 09:30:00 AM,983.6,23.100,,,,,
76,10/17/20 09:45:00 AM,983.6,23.100,,,,,
77,10/17/20 10:00:00 AM,983.7,23.100,,,,,
78,10/17/20 10:15:00 AM,983.5,23.100,,,,,
79,10/17/20 10:30:00 AM,983.6,23.100,,,,,
80,10/17/20 10:45:00 AM,983.5,23.100,,,,,
81,10/17/20 11:00:00 AM,983.4,23.100,,,,,
82,10/17/20 11:15:00 AM,983.4,23.196,,,,,
83,10/17/20 11:30:00 AM,983.6,23.196,,,,,
84,10/17/20 11:45:00 AM,983.5,23.196,,,,,
85,10/17/20 12:00:00 PM,983.5,23.196,,,,,
86,10/17/20 12:15:00 PM,983.4,23.196,,,,,
87,10/17/20 12:30:00 PM,983.6,23.196,,,,,
88,10/17/20 12:45:00 PM,983.4,23.196,,,,,
89,10/17/20 01:00:00 PM,983.5,23.196,,,,,
90,10/17/20 01:15:00 PM,983.4,23.196,,,,,
91,10/17/20 01:30:00 PM,983.4,23.196,,,,,
92,10/17/20 01:45:00 PM,983.4,23.196,,,,,
93,10/17/20 02:00:00 PM,983.3,23.196,,,,,
94,10/17/20 02:15:00 PM,983.3,23.196,,,,,
95,10/17/20 02:30:00 PM,983.2,23.196,,,,,
96,10/17/20 02:45:00 PM,983.0,23.100,,,,,
97,10/17/20 03:00:00 PM,983.1,23.100,,,,,
98,10/17/20 03:15:00 PM,982.9,23.100,,,,,
99,10/17/20 03:30:00 PM,983.0,23.100,,,,,
100,10/17/20 03:45:00 PM,983.1,23.100,,,,,
101,10/17/20 04:00:00 PM,982.9,23.100,,,,,
102,10/17/20 04:15:00 PM,982.8,23.100,,,,,
103,10/17/20 04:30:00 PM,982.7,23.100,,,,,
104,10/17/20 04:45:00 PM,982.8,23.100,,,,,
105,10/17/20 05:00:00 PM,982.8,23.100,,,,,
106,10/17/20 05:15:00 PM,982.6,23.100,,,,,
107,10/17/20 05:30:00 PM,982.7,23.100,,,,,
108,10/17/20 05:45:00 PM,982.7,23.100,,,,,
109,10/17/20 06:00:00 PM,982.6,23.100,,,,,
110,10/17/20 06:15:00 PM,982.6,23.100,,,,,
111,10/17/20 06:30:00 PM,982.6,23.100,,,,,
112,10/17/20 06:45:00 PM,982.6,23.100,,,,,
113,10/17/20 07:00:00 PM,982.5,23.100,,,,,
114,10/17/20 07:15:00 PM,982.6,23.100,,,,,
115,10/17/20 07:30:00 PM,982.5,23.100,,,,,
116,10/17/20 07:45:00 PM,982.5,23.100,,,,,
117,10/17/20 08:00:00 PM,982.5,23.100,,,,,
118,10/17/20 08:15:00 PM,982.5,23.100,,,,,
119,10/17/20 08:30:00 PM,982.4,23.100,,,,,
120,10/17/20 08:45:00 PM,982.3,23.004,,,,,
121,10/17/20 09:00:00 PM,982.3,23.004,,,,,
122,10/17/20 09:15:00 PM,982.3,23.004,,,,,
123,10/17/20 09:30:00 PM,982.2,23.004,,,,,
124,10/17/20 09:45:00 PM,982.2,23.004,,,,,
125,10/17/20 10:00:00 PM,982.3,23.004,,,,,
126,10/17/20 10:15:00 PM,982.3,23.100,,,,,
127,10/17/20 10:30:00 PM,982.2,23.100,,,,,
128,10/17/20 10:45:00 PM,982.3,23.100,,,,,
129,10/17/20 11:00:00 PM,982.3,23.100,,,,,
130,10/17/20 11:15:00 PM,982.2,23.100,,,,,
131,10/17/20 11:30:00 PM,982.3,23.100,,,,,
132,10/17/20 11:45:00 PM,982.4,23.100,,,,,
133,10/18/20 12:00:00 AM,982.3,23.100,,,,,
134,10/18/20 12:15:00 AM,982.3,23.100,,,,,
135,10/18/20 12:30:00 AM,982.2,23.100,,,,,
136,10/18/20 12:45:00 AM,982.2,23.100,,,,,
137,10/18/20 01:00:00 AM,982.2,23.100,,,,,
138,10/18/20 01:15:00 AM,982.0,23.100,,,,,
139,10/18/20 01:30:00 AM,982.2,23.100,,,,,
140,10/18/20 01:45:00 AM,982.1,23.100,,,,,
141,10/18/20 02:00:00 AM,982.1,23.196,,,,,
142,10/18/20 02:15:00 AM,982.1,23.196,,,,,
143,10/18/20 02:30:00 AM,982.0,23.196,,,,,
144,10/18/20 02:45:00 AM,982.0,23.100,,,,,
145,10/18/20 03:00:00 AM,982.1,23.100,,,,,
146,10/18/20 03:15:00 AM,982.0,23.196,,,,,
147,10/18/20 03:30:00 AM,982.1,23.196,,,,,
148,10/18/20 03:45:00 AM,982.0,23.196,,,,,
149,10/18/20 04:00:00 AM,982.0,23.196,,,,,
150,10/18/20 04:15:00 AM,982.0,23.196,,,,,
151,10/18/20 04:30:00 AM,982.0,23.196,,,,,
152,10/18/20 04:45:00 AM,981.9,23.196,,,,,
153,10/18/20 05:00:00 AM,982.0,23.196,,,,,
154,10/18/20 05:15:00 AM,982.0,23.196,,,,,
155,10/18/20 05:30:00 AM,982.0,23.196,,,,,
156,10/18/20 05:45:00 AM,981.9,23.196,,,,,
157,10/18/20 06:00:00 AM,982.1,23.196,,,,,
158,10/18/20 06:15:00 AM,981.9,23.196,,,,,
159,10/18/20 06:30:00 AM,981.9,23.196,,,,,
160,10/18/20 06:45:00 AM,981.9,23.196,,,,,
161,10/18/20 07:00:00 AM,982.0,23.196,,,,,
162,10/18/20 07:15:00 AM,981.9,23.196,,,,,
163,10/18/20 07:30:00 AM,981.9,23.196,,,,,
164,10/18/20 07:45:00 AM,981.9,23.196,,,,,
165,10/18/20 08:00:00 AM,982.0,23.196,,,,,
166,10/18/20 08:15:00 AM,981.8,23.196,,,,,
167,10/18/20 08:30:00 AM,981.9,23.196,,,,,
168,10/18/20 08:45:00 AM,981.7,23.196,,,,,
169,10/18/20 09:00:00 AM,981.9,23.196,,,,,
170,10/18/20 09:15:00 AM,981.7,23.196,,,,,
171,10/18/20 09:30:00 AM,981.7,23.196,,,,,
172,10/18/20 09:45:00 AM,981.7,23.196,,,,,
173,10/18/20 10:00:00 AM,981.7,23.196,,,,,
174,10/18/20 10:15:00 AM,981.6,23.196,,,,,
175,10/18/20 10:30:00 AM,981.7,23.196,,,,,
176,10/18/20 10:45:00 AM,981.8,23.196,,,,,
177,10/18/20 11:00:00 AM,981.7,23.196,,,,,
178,10/18/20 11:15:00 AM,981.7,23.292,,,,,
179,10/18/20 11:30:00 AM,981.7,23.292,,,,,
180,10/18/20 11:45:00 AM,981.8,23.292,,,,,
181,10/18/20 12:00:00 PM,981.7,23.292,,,,,
182,10/18/20 12:15:00 PM,981.7,23.292,,,,,
183,10/18/20 12:30:00 PM,981.6,23.292,,,,,
184,10/18/20 12:45:00 PM,981.7,23.292,,,,,
185,10/18/20 01:00:00 PM,981.7,23.292,,,,,
186,10/18/20 01:15:00 PM,981.5,23.292,,,,,
187,10/18/20 01:30:00 PM,981.6,23.292,,,,,
188,10/18/20 01:45:00 PM,981.5,23.292,,,,,
189,10/18/20 02:00:00 PM,981.5,23.292,,,,,
190,10/18/20 02:15:00 PM,981.6,23.196,,,,,
191,10/18/20 02:30:00 PM,981.5,23.196,,,,,
192,10/18/20 02:45:00 PM,981.4,23.196,,,,,
193,10/18/20 03:00:00 PM,981.4,23.196,,,,,
194,10/18/20 03:15:00 PM,981.4,23.196,,,,,
195,10/18/20 03:30:00 PM,981.5,23.196,,,,,
196,10/18/20 03:45:00 PM,981.5,23.196,,,,,
197,10/18/20 04:00:00 PM,981.4,23.196,,,,,
198,10/18/20 04:15:00 PM,981.4,23.196,,,,,
199,10/18/20 04:30:00 PM,981.4,23.196,,,,,
200,10/18/20 04:45:00 PM,981.3,23.196,,,,,
201,10/18/20 05:00:00 PM,981.5,23.196,,,,,
202,10/18/20 05:15:00 PM,981.3,23.196,,,,,
203,10/18/20 05:30:00 PM,981.2,23.196,,,,,
204,10/18/20 05:45:00 PM,981.3,23.196,,,,,
205,10/18/20 06:00:00 PM,981.3,23.196,,,,,
206,10/18/20 06:15:00 PM,981.4,23.196,,,,,
207,10/18/20 06:30:00 PM,981.1,23.196,,,,,
208,10/18/20 06:45:00 PM,981.2,23.196,,,,,
209,10/18/20 07:00:00 PM,981.2,23.196,,,,,
210,10/18/20 07:15:00 PM,981.2,23.196,,,,,
211,10/18/20 07:30:00 PM,981.1,23.196,,,,,
212,10/18/20 07:45:00 PM,981.1,23.196,,,,,
213,10/18/20 08:00:00 PM,981.1,23.196,,,,,
214,10/18/20 08:15:00 PM,981.1,23.196,,,,,
215,10/18/20 08:30:00 PM,981.1,23.196,,,,,
216,10/18/20 08:45:00 PM,981.1,23.100,,,,,
217,10/18/20 09:00:00 PM,981.0,23.100,,,,,
218,10/18/20 09:15:00 PM,981.0,23.100,,,,,
219,10/18/20 09:30:00 PM,980.9,23.100,,,,,
220,10/18/20 09:45:00 PM,981.1,23.100,,,,,
221,10/18/20 10:00:00 PM,981.0,23.100,,,,,
222,10/18/20 10:15:00 PM,981.1,23.100,,,,,
223,10/18/20 10:30:00 PM,981.0,23.100,,,,,
224,10/18/20 10:45:00 PM,981.0,23.196,,,,,
225,10/18/20 11:00:00 PM,981.0,23.196,,,,,
226,10/18/20 11:15:00 PM,980.9,23.196,,,,,
227,10/18/20 11:30:00 PM,981.0,23.196,,,,,
228,10/18/20 11:45:00 PM,980.9,23.196,,,,,
229,10/19/20 12:00:00 AM,980.9,23.196,,,,,
230,10/19/20 12:15:00 AM,980.9,23.196,,,,,
231,10/19/20 12:30:00 AM,981.0,23.196,,,,,
232,10/19/20 12:45:00 AM,980.9,23.196,,,,,
233,10/19/20 01:00:00 AM,980.9,23.196,,,,,
234,10/19/20 01:15:00 AM,980.9,23.196,,,,,
235,10/19/20 01:30:00 AM,981.0,23.196,,,,,
236,10/19/20 01:45:00 AM,981.0,23.196,,,,,
237,10/19/20 02:00:00 AM,980.9,23.196,,,,,
238,10/19/20 02:15:00 AM,981.0,23.196,,,,,
239,10/19/20 02:30:00 AM,980.9,23.196,,,,,
240,10/19/20 02:45:00 AM,980.9,23.196,,,,,
241,10/19/20 03:00:00 AM,980.9,23.196,,,,,
242,10/19/20 03:15:00 AM,980.8,23.196,,,,,
243,10/19/20 03:30:00 AM,980.9,23.196,,,,,
244,10/19/20 03:45:00 AM,980.9,23.196,,,,,
245,10/19/20 04:00:00 AM,980.8,23.196,,,,,
246,10/19/20 04:15:00 AM,980.9,23.196,,,,,
247,10/19/20 04:30:00 AM,980.8,23.196,,,,,
248,10/19/20 04:45:00 AM,980.9,23.196,,,,,
249,10/19/20 05:00:00 AM,980.9,23.196,,,,,
250,10/19/20 05:15:00 AM,980.8,23.196,,,,,
251,10/19/20 05:30:00 AM,980.9,23.196,,,,,
252,10/19/20 05:45:00 AM,980.9,23.196,,,,,
253,10/19/20 06:00:00 AM,980.9,23.196,,,,,
254,10/19/20 06:15:00 AM,980.9,23.196,,,,,
255,10/19/20 06:30:00 AM,981.0,23.196,,,,,
256,10/19/20 06:45:00 AM,981.0,23.196,,,,,
257,10/19/20 07:00:00 AM,980.8,23.196,,,,,
258,10/19/20 07:15:00 AM,980.8,23.196,,,,,
259,10/19/20 07:30:00 AM,980.9,23.196,,,,,
260,10/19/20 07:45:00 AM,980.7,23.196,,,,,
261,10/19/20 08:00:00 AM,980.8,23.196,,,,,
262,10/19/20 08:15:00 AM,980.8,23.196,,,,,
263,10/19/20 08:30:00 AM,980.8,23.196,,,,,
264,10/19/20 08:45:00 AM,980.8,23.196,,,,,
265,10/19/20 09:00:00 AM,980.8,23.196,,,,,
266,10/19/20 09:15:00 AM,980.7,23.196,,,,,
267,10/19/20 09:30:00 AM,980.8,23.196,,,,,
268,10/19/20 09:45:00 AM,980.7,23.196,,,,,
269,10/19/20 10:00:00 AM,980.8,23.196,,,,,
270,10/19/20 10:15:00 AM,980.7,23.196,,,,,
271,10/19/20 10:30:00 AM,980.8,23.196,,,,,
272,10/19/20 10:45:00 AM,980.6,23.196,,,,,
273,10/19/20 11:00:00 AM,980.6,23.196,,,,,
274,10/19/20 11:15:00 AM,980.8,23.196,,,,,
275,10/19/20 11:30:00 AM,980.7,23.196,,,,,
276,10/19/20 11:45:00 AM,980.6,23.196,,,,,
277,10/19/20 12:00:00 PM,980.6,23.196,,,,,
278,10/19/20 12:15:00 PM,980.6,23.196,,,,,
279,10/19/20 12:30:00 PM,980.5,23.196,,,,,
280,10/19/20 12:45:00 PM,980.7,23.196,,,,,
281,10/19/20 01:00:00 PM,980.6,23.196,,,,,
282,10/19/20 01:15:00 PM,980.5,23.196,,,,,
283,10/19/20 01:30:00 PM,980.7,23.196,,,,,
284,10/19/20 01:45:00 PM,980.7,23.292,,,,,
285,10/19/20 02:00:00 PM,980.7,23.292,,,,,
286,10/19/20 02:15:00 PM,980.8,23.292,,,,,
287,10/19/20 02:30:00 PM,981.3,23.388,,,,,
288,10/19/20 02:45:00 PM,982.2,23.581,,,,,
289,10/19/20 03:00:00 PM,982.1,23.677,,,,,
290,10/19/20 03:15:00 PM,982.2,23.773,,,,,
291,10/19/20 03:30:00 PM,982.4,23.869,,,,,
292,10/19/20 03:45:00 PM,982.5,23.869,,,,,
293,10/19/20 04:00:00 PM,982.5,23.869,,,,,
294,10/19/20 04:15:00 PM,982.4,23.869,,,,,
295,10/19/20 04:30:00 PM,982.4,23.869,,,,,
296,10/19/20 04:45:00 PM,982.2,23.869,,,,,
297,10/19/20 05:00:00 PM,982.0,23.773,,,,,
298,10/19/20 05:15:00 PM,981.8,23.773,,,,,
299,10/19/20 05:30:00 PM,981.8,23.677,,,,,
300,10/19/20 05:45:00 PM,981.7,23.677,,,,,
301,10/19/20 06:00:00 PM,981.4,23.581,,,,,
302,10/19/20 06:15:00 PM,981.4,23.581,,,,,
303,10/19/20 06:30:00 PM,981.2,23.484,,,,,
304,10/19/20 06:45:00 PM,981.2,23.484,,,,,
305,10/19/20 07:00:00 PM,981.1,23.484,,,,,
306,10/19/20 07:15:00 PM,981.2,23.484,,,,,
307,10/19/20 07:30:00 PM,981.1,23.388,,,,,
308,10/19/20 07:45:00 PM,981.0,23.388,,,,,
309,10/19/20 08:00:00 PM,981.1,23.388,,,,,
310,10/19/20 08:15:00 PM,981.0,23.388,,,,,
311,10/19/20 08:30:00 PM,980.8,23.292,,,,,
312,10/19/20 08:45:00 PM,980.6,23.292,,,,,
313,10/19/20 09:00:00 PM,980.7,23.292,,,,,
314,10/19/20 09:15:00 PM,980.7,23.292,,,,,
315,10/19/20 09:30:00 PM,980.6,23.292,,,,,
316,10/19/20 09:45:00 PM,980.6,23.292,,,,,
317,10/19/20 10:00:00 PM,980.6,23.292,,,,,
318,10/19/20 10:15:00 PM,980.7,23.292,,,,,
319,10/19/20 10:30:00 PM,980.7,23.292,,,,,
320,10/19/20 10:45:00 PM,980.6,23.196,,,,,
321,10/19/20 11:00:00 PM,980.6,23.196,,,,,
322,10/19/20 11:15:00 PM,980.6,23.196,,,,,
323,10/19/20 11:30:00 PM,980.6,23.196,,,,,
324,10/19/20 11:45:00 PM,980.5,23.196,,,,,
325,10/20/20 12:00:00 AM,980.8,23.196,,,,,
326,10/20/20 12:15:00 AM,980.5,23.196,,,,,
327,10/20/20 12:30:00 AM,980.6,23.196,,,,,
328,10/20/20 12:45:00 AM,980.6,23.196,,,,,
329,10/20/20 01:00:00 AM,980.5,23.196,,,,,
330,10/20/20 01:15:00 AM,980.6,23.196,,,,,
331,10/20/20 01:30:00 AM,980.4,23.196,,,,,
332,10/20/20 01:45:00 AM,980.6,23.196,,,,,
333,10/20/20 02:00:00 AM,980.5,23.196,,,,,
334,10/20/20 02:15:00 AM,980.5,23.196,,,,,
335,10/20/20 02:30:00 AM,980.5,23.196,,,,,
336,10/20/20 02:45:00 AM,980.5,23.196,,,,,
337,10/20/20 03:00:00 AM,980.4,23.196,,,,,
338,10/20/20 03:15:00 AM,980.3,23.196,,,,,
339,10/20/20 03:30:00 AM,980.4,23.196,,,,,
340,10/20/20 03:45:00 AM,980.4,23.196,,,,,
341,10/20/20 04:00:00 AM,980.6,23.196,,,,,
342,10/20/20 04:15:00 AM,980.4,23.196,,,,,
343,10/20/20 04:30:00 AM,980.4,23.196,,,,,
344,10/20/20 04:45:00 AM,980.4,23.196,,,,,
345,10/20/20 05:00:00 AM,980.4,23.196,,,,,
346,10/20/20 05:15:00 AM,980.3,23.196,,,,,
347,10/20/20 05:30:00 AM,980.3,23.196,,,,,
348,10/20/20 05:45:00 AM,980.4,23.196,,,,,
349,10/20/20 06:00:00 AM,980.3,23.196,,,,,
350,10/20/20 06:15:00 AM,980.3,23.196,,,,,
351,10/20/20 06:30:00 AM,980.2,23.196,,,,,
352,10/20/20 06:45:00 AM,980.2,23.196,,,,,
353,10/20/20 07:00:00 AM,980.3,23.196,,,,,
354,10/20/20 07:15:00 AM,980.3,23.196,,,,,
355,10/20/20 07:30:00 AM,980.4,23.196,,,,,
356,10/20/20 07:45:00 AM,980.2,23.196,,,,,
357,10/20/20 08:00:00 AM,980.2,23.196,,,,,
358,10/20/20 08:15:00 AM,980.3,23.196,,,,,
359,10/20/20 08:30:00 AM,980.1,23.196,,,,,
360,10/20/20 08:45:00 AM,980.2,23.196,,,,,
361,10/20/20 09:00:00 AM,980.2,23.196,,,,,
362,10/20/20 09:15:00 AM,980.3,23.196,,,,,
363,10/20/20 09:30:00 AM,980.2,23.196,,,,,
364,10/20/20 09:45:00 AM,980.3,23.196,,,,,
365,10/20/20 10:00:00 AM,980.2,23.196,,,,,
366,10/20/20 10:15:00 AM,980.2,23.196,,,,,
367,10/20/20 10:30:00 AM,980.4,23.196,,,,,
368,10/20/20 10:45:00 AM,980.3,23.196,,,,,
369,10/20/20 11:00:00 AM,980.3,23.196,,,,,
370,10/20/20 11:15:00 AM,980.2,23.196,,,,,
371,10/20/20 11:30:00 AM,979.2,22.908,,,,,
372,10/20/20 11:45:00 AM,979.7,23.004,,,,,
373,10/20/20 12:00:00 PM,979.9,23.004,,,,,
374,10/20/20 12:15:00 PM,980.0,23.004,,,,,
375,10/20/20 12:30:00 PM,980.2,23.100,,,,,
376,10/20/20 12:45:00 PM,980.4,23.196,,,,,
377,10/20/20 01:00:00 PM,980.4,23.196,,,,,
378,10/20/20 01:15:00 PM,980.9,23.388,,,,,
379,10/20/20 01:30:00 PM,981.1,23.484,,,,,
380,10/20/20 01:45:00 PM,981.2,23.484,,,,,
381,10/20/20 02:00:00 PM,981.3,23.581,,,,,
382,10/20/20 02:15:00 PM,981.5,23.677,,,,,
383,10/20/20 02:30:00 PM,981.6,23.677,,,,,
384,10/20/20 02:45:00 PM,981.6,23.773,,,,,
385,10/20/20 03:00:00 PM,981.8,23.773,,,,,
386,10/20/20 03:15:00 PM,981.6,23.773,,,,,
387,10/20/20 03:30:00 PM,981.9,23.869,,,,,
388,10/20/20 03:45:00 PM,982.0,23.869,,,,,
389,10/20/20 04:00:00 PM,982.4,24.062,,,,,
390,10/20/20 04:15:00 PM,982.6,24.158,,,,,
391,10/20/20 04:30:00 PM,982.6,24.158,,,,,
392,10/20/20 04:45:00 PM,982.6,24.158,,,,,
393,10/20/20 05:00:00 PM,982.7,24.255,,,,,
394,10/20/20 05:15:00 PM,982.7,24.255,,,,,
395,10/20/20 05:30:00 PM,982.5,24.255,,,,,
396,10/20/20 05:45:00 PM,982.3,24.158,,,,,
397,10/20/20 06:00:00 PM,982.2,24.062,,,,,
398,10/20/20 06:15:00 PM,982.0,24.062,,,,,
399,10/20/20 06:30:00 PM,981.8,23.966,,,,,
400,10/20/20 06:45:00 PM,981.8,23.869,,,,,
401,10/20/20 07:00:00 PM,981.7,23.869,,,,,
402,10/20/20 07:15:00 PM,981.5,23.773,,,,,
403,10/20/20 07:30:00 PM,981.5,23.773,,,,,
404,10/20/20 07:45:00 PM,981.4,23.677,,,,,
405,10/20/20 08:00:00 PM,981.2,23.677,,,,,
406,10/20/20 08:15:00 PM,981.2,23.581,,,,,
407,10/20/20 08:30:00 PM,981.2,23.581,,,,,
408,10/20/20 08:45:00 PM,981.1,23.581,,,,,
409,10/20/20 09:00:00 PM,981.1,23.581,,,,,
410,10/20/20 09:15:00 PM,980.9,23.484,,,,,
411,10/20/20 09:30:00 PM,980.8,23.484,,,,,
412,10/20/20 09:45:00 PM,980.8,23.484,,,,,
413,10/20/20 10:00:00 PM,980.9,23.484,,,,,
414,10/20/20 10:15:00 PM,980.8,23.484,,,,,
415,10/20/20 10:30:00 PM,980.7,23.484,,,,,
416,10/20/20 10:45:00 PM,980.7,23.388,,,,,
417,10/20/20 11:00:00 PM,980.8,23.388,,,,,
418,10/20/20 11:15:00 PM,980.6,23.388,,,,,
419,10/20/20 11:30:00 PM,980.6,23.388,,,,,
420,10/20/20 11:45:00 PM,980.7,23.388,,,,,
421,10/21/20 12:00:00 AM,980.7,23.388,,,,,
422,10/21/20 12:15:00 AM,980.5,23.292,,,,,
423,10/21/20 12:30:00 AM,980.5,23.292,,,,,
424,10/21/20 12:45:00 AM,980.4,23.292,,,,,
425,10/21/20 01:00:00 AM,980.4,23.292,,,,,
426,10/21/20 01:15:00 AM,980.3,23.292,,,,,
427,10/21/20 01:30:00 AM,980.3,23.292,,,,,
428,10/21/20 01:45:00 AM,980.3,23.292,,,,,
429,10/21/20 02:00:00 AM,980.3,23.292,,,,,
430,10/21/20 02:15:00 AM,980.4,23.292,,,,,
431,10/21/20 02:30:00 AM,980.4,23.292,,,,,
432,10/21/20 02:45:00 AM,980.2,23.292,,,,,
433,10/21/20 03:00:00 AM,980.4,23.292,,,,,
434,10/21/20 03:15:00 AM,980.1,23.292,,,,,
435,10/21/20 03:30:00 AM,980.3,23.292,,,,,
436,10/21/20 03:45:00 AM,980.2,23.292,,,,,
437,10/21/20 04:00:00 AM,980.2,23.292,,,,,
438,10/21/20 04:15:00 AM,980.2,23.292,,,,,
439,10/21/20 04:30:00 AM,980.2,23.292,,,,,
440,10/21/20 04:45:00 AM,980.2,23.292,,,,,
441,10/21/20 05:00:00 AM,980.2,23.196,,,,,
442,10/21/20 05:15:00 AM,980.1,23.196,,,,,
443,10/21/20 05:30:00 AM,980.2,23.196,,,,,
444,10/21/20 05:45:00 AM,980.3,23.196,,,,,
445,10/21/20 06:00:00 AM,980.0,23.196,,,,,
446,10/21/20 06:15:00 AM,980.1,23.196,,,,,
447,10/21/20 06:30:00 AM,980.1,23.196,,,,,
448,10/21/20 06:45:00 AM,980.1,23.196,,,,,
449,10/21/20 07:00:00 AM,980.1,23.196,,,,,
450,10/21/20 07:15:00 AM,980.1,23.196,,,,,
451,10/21/20 07:30:00 AM,980.1,23.196,,,,,
452,10/21/20 07:45:00 AM,980.3,23.196,,,,,
453,10/21/20 08:00:00 AM,980.1,23.196,,,,,
454,10/21/20 08:15:00 AM,980.3,23.196,,,,,
455,10/21/20 08:30:00 AM,980.2,23.196,,,,,
456,10/21/20 08:45:00 AM,980.3,23.196,,,,,
457,10/21/20 09:00:00 AM,980.2,23.196,,,,,
458,10/21/20 09:15:00 AM,980.1,23.196,,,,,
459,10/21/20 09:30:00 AM,980.1,23.196,,,,,
