"Site","DateTime","PT1Q","PT2Q","MeanDischarge"
"FRCH",2019-05-06 20:45:00,199.420573593151,151.125314788473,175.272944190812
"FRCH",2019-05-06 21:00:00,208.723549862851,156.439360570321,182.581455216586
"FRCH",2019-05-06 21:15:00,210.584145116792,159.982057758219,185.283101437505
"FRCH",2019-05-06 21:30:00,216.165930878612,161.753406352168,188.95966861539
"FRCH",2019-05-06 21:45:00,214.305335624672,163.524754946117,188.915045285395
"FRCH",2019-05-06 22:00:00,212.444740370732,159.982057758219,186.213399064475
"FRCH",2019-05-06 22:15:00,208.723549862851,158.21070916427,183.467129513561
"FRCH",2019-05-06 22:30:00,206.862954608911,151.125314788473,178.994134698692
"FRCH",2019-05-06 22:45:00,203.141764101031,154.668011976372,178.904888038701
"FRCH",2019-05-06 23:00:00,201.281168847091,152.896663382423,177.088916114757
"FRCH",2019-05-06 23:15:00,201.281168847091,149.353966194524,175.317567520808
"FRCH",2019-05-06 23:30:00,197.559978339211,147.582617600575,172.571297969893
"FRCH",2019-05-06 23:45:00,193.83878783133,138.72587463083,166.28233123108
"FRCH",2019-05-07 00:00:00,190.11759732345,140.497223224779,165.307410274115
"FRCH",2019-05-07 00:15:00,191.97819257739,138.72587463083,165.35203360411
"FRCH",2019-05-07 00:30:00,186.39640681557,136.954526036881,161.675466426225
"FRCH",2019-05-07 00:45:00,188.25700206951,136.954526036881,162.605764053195
"FRCH",2019-05-07 01:00:00,184.53581156163,135.183177442932,159.859494502281
"FRCH",2019-05-07 01:15:00,184.53581156163,135.183177442932,159.859494502281
"FRCH",2019-05-07 01:30:00,184.53581156163,135.183177442932,159.859494502281
"FRCH",2019-05-07 01:45:00,186.39640681557,135.183177442932,160.789792129251
"FRCH",2019-05-07 02:00:00,182.67521630769,133.411828848982,158.043522578336
"FRCH",2019-05-07 02:15:00,186.39640681557,128.097783067135,157.247094941353
"FRCH",2019-05-07 02:30:00,182.67521630769,131.640480255033,157.157848281362
"FRCH",2019-05-07 02:45:00,182.67521630769,131.640480255033,157.157848281362
"FRCH",2019-05-07 03:00:00,178.95402579981,133.411828848982,156.182927324396
"FRCH",2019-05-07 03:15:00,182.67521630769,131.640480255033,157.157848281362
"FRCH",2019-05-07 03:30:00,180.81462105375,129.869131661084,155.341876357417
"FRCH",2019-05-07 03:45:00,184.53581156163,133.411828848982,158.973820205306
"FRCH",2019-05-07 04:00:00,182.67521630769,129.869131661084,156.272173984387
"FRCH",2019-05-07 04:15:00,184.53581156163,131.640480255033,158.088145908332
"FRCH",2019-05-07 04:30:00,186.39640681557,133.411828848982,159.904117832276
"FRCH",2019-05-07 04:45:00,184.53581156163,133.411828848982,158.973820205306
"FRCH",2019-05-07 05:00:00,180.81462105375,136.954526036881,158.884573545315
"FRCH",2019-05-07 05:15:00,188.25700206951,136.954526036881,162.605764053195
"FRCH",2019-05-07 05:30:00,188.25700206951,138.72587463083,163.49143835017
"FRCH",2019-05-07 05:45:00,188.25700206951,136.954526036881,162.605764053195
"FRCH",2019-05-07 06:00:00,184.53581156163,142.268571818728,163.402191690179
"FRCH",2019-05-07 06:15:00,191.97819257739,140.497223224779,166.237707901085
"FRCH",2019-05-07 06:30:00,190.11759732345,140.497223224779,165.307410274115
"FRCH",2019-05-07 06:45:00,190.11759732345,142.268571818728,166.193084571089
"FRCH",2019-05-07 07:00:00,190.11759732345,140.497223224779,165.307410274115
"FRCH",2019-05-07 07:15:00,191.97819257739,142.268571818728,167.123382198059
"FRCH",2019-05-07 07:30:00,197.559978339211,144.039920412677,170.799949375944
"FRCH",2019-05-07 07:45:00,193.83878783133,144.039920412677,168.939354122004
"FRCH",2019-05-07 08:00:00,199.420573593151,145.811269006626,172.615921299888
"FRCH",2019-05-07 08:15:00,193.83878783133,145.811269006626,169.825028418978
"FRCH",2019-05-07 08:30:00,199.420573593151,145.811269006626,172.615921299888
"FRCH",2019-05-07 08:45:00,201.281168847091,147.582617600575,174.431893223833
"FRCH",2019-05-07 09:00:00,201.281168847091,151.125314788473,176.203241817782
"FRCH",2019-05-07 09:15:00,199.420573593151,149.353966194524,174.387269893838
"FRCH",2019-05-07 09:30:00,197.559978339211,149.353966194524,173.456972266868
"FRCH",2019-05-07 09:45:00,193.83878783133,138.72587463083,166.28233123108
"FRCH",2019-05-07 10:00:00,190.11759732345,140.497223224779,165.307410274115
"FRCH",2019-05-07 10:15:00,193.83878783133,135.183177442932,164.510982637131
"FRCH",2019-05-07 10:30:00,180.81462105375,138.72587463083,159.77024784229
"FRCH",2019-05-07 10:45:00,173.372240037989,135.183177442932,154.27770874046
"FRCH",2019-05-07 11:00:00,173.372240037989,133.411828848982,153.392034443486
"FRCH",2019-05-07 11:15:00,167.790454276169,133.411828848982,150.601141562576
"FRCH",2019-05-07 11:30:00,169.651049530109,133.411828848982,151.531439189546
"FRCH",2019-05-07 11:45:00,169.651049530109,136.954526036881,153.302787783495
"FRCH",2019-05-07 12:00:00,165.929859022229,133.411828848982,149.670843935606
"FRCH",2019-05-07 12:15:00,169.651049530109,135.183177442932,152.41711348652
"FRCH",2019-05-07 12:30:00,169.651049530109,138.72587463083,154.188462080469
"FRCH",2019-05-07 12:45:00,167.790454276169,135.183177442932,151.48681585955
"FRCH",2019-05-07 13:00:00,173.372240037989,135.183177442932,154.27770874046
"FRCH",2019-05-07 13:15:00,169.651049530109,136.954526036881,153.302787783495
"FRCH",2019-05-07 13:30:00,169.651049530109,140.497223224779,155.074136377444
"FRCH",2019-05-07 13:45:00,175.23283529193,142.268571818728,158.750703555329
"FRCH",2019-05-07 14:00:00,180.81462105375,142.268571818728,161.541596436239
"FRCH",2019-05-07 14:15:00,173.372240037989,142.268571818728,157.820405928359
"FRCH",2019-05-07 14:30:00,171.511644784049,144.039920412677,157.775782598363
"FRCH",2019-05-07 14:45:00,177.093430545869,145.811269006626,161.452349776248
"FRCH",2019-05-07 15:00:00,178.95402579981,142.268571818728,160.611298809269
"FRCH",2019-05-07 15:15:00,175.23283529193,147.582617600575,161.407726446252
"FRCH",2019-05-07 15:30:00,180.81462105375,149.353966194524,165.084293624137
"FRCH",2019-05-07 15:45:00,178.95402579981,147.582617600575,163.268321700192
"FRCH",2019-05-07 16:00:00,178.95402579981,145.811269006626,162.382647403218
"FRCH",2019-05-07 16:15:00,178.95402579981,151.125314788473,165.039670294142
"FRCH",2019-05-07 16:30:00,180.81462105375,147.582617600575,164.198619327162
"FRCH",2019-05-07 16:45:00,178.95402579981,151.125314788473,165.039670294142
"FRCH",2019-05-07 17:00:00,184.53581156163,149.353966194524,166.944888878077
"FRCH",2019-05-07 17:15:00,177.093430545869,144.039920412677,160.566675479273
"FRCH",2019-05-07 17:30:00,178.95402579981,145.811269006626,162.382647403218
"FRCH",2019-05-07 17:45:00,178.95402579981,149.353966194524,164.153995997167
"FRCH",2019-05-07 18:00:00,180.81462105375,147.582617600575,164.198619327162
"FRCH",2019-05-07 18:15:00,182.67521630769,147.582617600575,165.128916954133
"FRCH",2019-05-07 18:30:00,180.81462105375,144.039920412677,162.427270733213
"FRCH",2019-05-07 18:45:00,184.53581156163,151.125314788473,167.830563175052
"FRCH",2019-05-07 19:00:00,184.53581156163,154.668011976372,169.601911769001
"FRCH",2019-05-07 19:15:00,184.53581156163,152.896663382423,168.716237472026
"FRCH",2019-05-07 19:30:00,186.39640681557,152.896663382423,169.646535098996
"FRCH",2019-05-07 19:45:00,184.53581156163,151.125314788473,167.830563175052
"FRCH",2019-05-07 20:00:00,190.11759732345,151.125314788473,170.621456055962
"FRCH",2019-05-07 20:15:00,188.25700206951,154.668011976372,171.462507022941
"FRCH",2019-05-07 20:30:00,186.39640681557,154.668011976372,170.532209395971
"FRCH",2019-05-07 20:45:00,190.11759732345,152.896663382423,171.507130352936
"FRCH",2019-05-07 21:00:00,186.39640681557,152.896663382423,169.646535098996
"FRCH",2019-05-07 21:15:00,186.39640681557,149.353966194524,167.875186505047
"FRCH",2019-05-07 21:30:00,188.25700206951,151.125314788473,169.691158428992
"FRCH",2019-05-07 21:45:00,186.39640681557,149.353966194524,167.875186505047
"FRCH",2019-05-07 22:00:00,188.25700206951,152.896663382423,170.576832725966
"FRCH",2019-05-07 22:15:00,184.53581156163,152.896663382423,168.716237472026
"FRCH",2019-05-07 22:30:00,184.53581156163,151.125314788473,167.830563175052
"FRCH",2019-05-07 22:45:00,186.39640681557,149.353966194524,167.875186505047
"FRCH",2019-05-07 23:00:00,188.25700206951,147.582617600575,167.919809835043
"FRCH",2019-05-07 23:15:00,182.67521630769,147.582617600575,165.128916954133
"FRCH",2019-05-07 23:30:00,182.67521630769,147.582617600575,165.128916954133
"FRCH",2019-05-07 23:45:00,182.67521630769,147.582617600575,165.128916954133
"FRCH",2019-05-08 00:00:00,182.67521630769,147.582617600575,165.128916954133
"FRCH",2019-05-08 00:15:00,182.67521630769,147.582617600575,165.128916954133
"FRCH",2019-05-08 00:30:00,180.81462105375,144.039920412677,162.427270733213
"FRCH",2019-05-08 00:45:00,177.093430545869,144.039920412677,160.566675479273
"FRCH",2019-05-08 01:00:00,177.093430545869,149.353966194524,163.223698370197
"FRCH",2019-05-08 01:15:00,180.81462105375,149.353966194524,165.084293624137
"FRCH",2019-05-08 01:30:00,180.81462105375,149.353966194524,165.084293624137
"FRCH",2019-05-08 01:45:00,182.67521630769,147.582617600575,165.128916954133
"FRCH",2019-05-08 02:00:00,177.093430545869,144.039920412677,160.566675479273
"FRCH",2019-05-08 02:15:00,178.95402579981,147.582617600575,163.268321700192
"FRCH",2019-05-08 02:30:00,180.81462105375,145.811269006626,163.312945030188
"FRCH",2019-05-08 02:45:00,178.95402579981,145.811269006626,162.382647403218
"FRCH",2019-05-08 03:00:00,178.95402579981,149.353966194524,164.153995997167
"FRCH",2019-05-08 03:15:00,178.95402579981,147.582617600575,163.268321700192
"FRCH",2019-05-08 03:30:00,178.95402579981,149.353966194524,164.153995997167
"FRCH",2019-05-08 03:45:00,182.67521630769,151.125314788473,166.900265548082
"FRCH",2019-05-08 04:00:00,182.67521630769,151.125314788473,166.900265548082
"FRCH",2019-05-08 04:15:00,182.67521630769,154.668011976372,168.671614142031
"FRCH",2019-05-08 04:30:00,186.39640681557,154.668011976372,170.532209395971
"FRCH",2019-05-08 04:45:00,190.11759732345,154.668011976372,172.392804649911
"FRCH",2019-05-08 05:00:00,188.25700206951,158.21070916427,173.23385561689
"FRCH",2019-05-08 05:15:00,188.25700206951,159.982057758219,174.119529913865
"FRCH",2019-05-08 05:30:00,195.699383085271,158.21070916427,176.95504612477
"FRCH",2019-05-08 05:45:00,191.97819257739,163.524754946117,177.751473761754
"FRCH",2019-05-08 06:00:00,188.25700206951,161.753406352168,175.005204210839
"FRCH",2019-05-08 06:15:00,193.83878783133,163.524754946117,178.681771388724
"FRCH",2019-05-08 06:30:00,197.559978339211,167.067452134015,182.313715236613
"FRCH",2019-05-08 06:45:00,199.420573593151,163.524754946117,181.472664269634
"FRCH",2019-05-08 07:00:00,197.559978339211,165.296103540066,181.428040939638
"FRCH",2019-05-08 07:15:00,199.420573593151,165.296103540066,182.358338566609
"FRCH",2019-05-08 07:30:00,197.559978339211,163.524754946117,180.542366642664
"FRCH",2019-05-08 07:45:00,201.281168847091,161.753406352168,181.51728759963
"FRCH",2019-05-08 08:00:00,197.559978339211,165.296103540066,181.428040939638
"FRCH",2019-05-08 08:15:00,199.420573593151,167.067452134015,183.244012863583
"FRCH",2019-05-08 08:30:00,201.281168847091,163.524754946117,182.402961896604
"FRCH",2019-05-08 08:45:00,199.420573593151,163.524754946117,181.472664269634
"FRCH",2019-05-08 09:00:00,199.420573593151,163.524754946117,181.472664269634
"FRCH",2019-05-08 09:15:00,199.420573593151,165.296103540066,182.358338566609
"FRCH",2019-05-08 09:30:00,199.420573593151,163.524754946117,181.472664269634
"FRCH",2019-05-08 09:45:00,203.141764101031,159.982057758219,181.561910929625
"FRCH",2019-05-08 10:00:00,193.83878783133,159.982057758219,176.910422794775
"FRCH",2019-05-08 10:15:00,193.83878783133,161.753406352168,177.796097091749
"FRCH",2019-05-08 10:30:00,195.699383085271,159.982057758219,177.840720421745
"FRCH",2019-05-08 10:45:00,193.83878783133,154.668011976372,174.253399903851
"FRCH",2019-05-08 11:00:00,193.83878783133,156.439360570321,175.139074200826
"FRCH",2019-05-08 11:15:00,193.83878783133,156.439360570321,175.139074200826
"FRCH",2019-05-08 11:30:00,191.97819257739,154.668011976372,173.323102276881
"FRCH",2019-05-08 11:45:00,188.25700206951,152.896663382423,170.576832725966
"FRCH",2019-05-08 12:00:00,190.11759732345,154.668011976372,172.392804649911
"FRCH",2019-05-08 12:15:00,193.83878783133,156.439360570321,175.139074200826
"FRCH",2019-05-08 12:30:00,195.699383085271,151.125314788473,173.412348936872
"FRCH",2019-05-08 12:45:00,188.25700206951,156.439360570321,172.348181319915
"FRCH",2019-05-08 13:00:00,186.39640681557,154.668011976372,170.532209395971
"FRCH",2019-05-08 13:15:00,188.25700206951,156.439360570321,172.348181319915
"FRCH",2019-05-08 13:30:00,186.39640681557,145.811269006626,166.103837911098
"FRCH",2019-05-08 13:45:00,186.39640681557,161.753406352168,174.074906583869
"FRCH",2019-05-08 14:00:00,193.83878783133,163.524754946117,178.681771388724
"FRCH",2019-05-08 14:15:00,191.97819257739,154.668011976372,173.323102276881
"FRCH",2019-05-08 14:30:00,193.83878783133,159.982057758219,176.910422794775
"FRCH",2019-05-08 14:45:00,191.97819257739,152.896663382423,172.437427979906
"FRCH",2019-05-08 15:00:00,188.25700206951,158.21070916427,173.23385561689
"FRCH",2019-05-08 15:15:00,188.25700206951,154.668011976372,171.462507022941
"FRCH",2019-05-08 15:30:00,188.25700206951,151.125314788473,169.691158428992
"FRCH",2019-05-08 15:45:00,188.25700206951,154.668011976372,171.462507022941
"FRCH",2019-05-08 16:00:00,186.39640681557,151.125314788473,168.760860802022
"FRCH",2019-05-08 16:15:00,199.420573593151,151.125314788473,175.272944190812
"FRCH",2019-05-08 16:30:00,184.53581156163,149.353966194524,166.944888878077
"FRCH",2019-05-08 16:45:00,190.11759732345,152.896663382423,171.507130352936
"FRCH",2019-05-08 17:00:00,191.97819257739,149.353966194524,170.666079385957
"FRCH",2019-05-08 17:15:00,186.39640681557,154.668011976372,170.532209395971
"FRCH",2019-05-08 17:30:00,186.39640681557,151.125314788473,168.760860802022
"FRCH",2019-05-08 17:45:00,182.67521630769,145.811269006626,164.243242657158
"FRCH",2019-05-08 18:00:00,184.53581156163,149.353966194524,166.944888878077
"FRCH",2019-05-08 18:15:00,182.67521630769,149.353966194524,166.014591251107
"FRCH",2019-05-08 18:30:00,186.39640681557,151.125314788473,168.760860802022
"FRCH",2019-05-08 18:45:00,188.25700206951,154.668011976372,171.462507022941
"FRCH",2019-05-08 19:00:00,190.11759732345,151.125314788473,170.621456055962
"FRCH",2019-05-08 19:15:00,184.53581156163,151.125314788473,167.830563175052
"FRCH",2019-05-08 19:30:00,188.25700206951,156.439360570321,172.348181319915
"FRCH",2019-05-08 19:45:00,186.39640681557,151.125314788473,168.760860802022
"FRCH",2019-05-08 20:00:00,186.39640681557,151.125314788473,168.760860802022
"FRCH",2019-05-08 20:15:00,182.67521630769,151.125314788473,166.900265548082
"FRCH",2019-05-08 20:30:00,182.67521630769,149.353966194524,166.014591251107
"FRCH",2019-05-08 20:45:00,182.67521630769,149.353966194524,166.014591251107
"FRCH",2019-05-08 21:00:00,184.53581156163,151.125314788473,167.830563175052
"FRCH",2019-05-08 21:15:00,186.39640681557,149.353966194524,167.875186505047
"FRCH",2019-05-08 21:30:00,186.39640681557,149.353966194524,167.875186505047
"FRCH",2019-05-08 21:45:00,186.39640681557,145.811269006626,166.103837911098
"FRCH",2019-05-08 22:00:00,184.53581156163,144.039920412677,164.287865987153
"FRCH",2019-05-08 22:15:00,182.67521630769,152.896663382423,167.785939845056
"FRCH",2019-05-08 22:30:00,190.11759732345,151.125314788473,170.621456055962
"FRCH",2019-05-08 22:45:00,188.25700206951,149.353966194524,168.805484132017
"FRCH",2019-05-08 23:00:00,182.67521630769,145.811269006626,164.243242657158
"FRCH",2019-05-08 23:15:00,178.95402579981,147.582617600575,163.268321700192
"FRCH",2019-05-08 23:30:00,182.67521630769,145.811269006626,164.243242657158
"FRCH",2019-05-08 23:45:00,178.95402579981,149.353966194524,164.153995997167
"FRCH",2019-05-09 00:00:00,182.67521630769,147.582617600575,165.128916954133
"FRCH",2019-05-09 00:15:00,182.67521630769,147.582617600575,165.128916954133
"FRCH",2019-05-09 00:30:00,180.81462105375,144.039920412677,162.427270733213
"FRCH",2019-05-09 00:45:00,180.81462105375,142.268571818728,161.541596436239
"FRCH",2019-05-09 01:00:00,178.95402579981,144.039920412677,161.496973106243
"FRCH",2019-05-09 01:15:00,178.95402579981,144.039920412677,161.496973106243
"FRCH",2019-05-09 01:30:00,177.093430545869,144.039920412677,160.566675479273
"FRCH",2019-05-09 01:45:00,178.95402579981,144.039920412677,161.496973106243
"FRCH",2019-05-09 02:00:00,177.093430545869,144.039920412677,160.566675479273
"FRCH",2019-05-09 02:15:00,178.95402579981,144.039920412677,161.496973106243
"FRCH",2019-05-09 02:30:00,182.67521630769,144.039920412677,163.357568360183
"FRCH",2019-05-09 02:45:00,178.95402579981,144.039920412677,161.496973106243
"FRCH",2019-05-09 03:00:00,180.81462105375,147.582617600575,164.198619327162
"FRCH",2019-05-09 03:15:00,180.81462105375,145.811269006626,163.312945030188
"FRCH",2019-05-09 03:30:00,182.67521630769,149.353966194524,166.014591251107
"FRCH",2019-05-09 03:45:00,180.81462105375,144.039920412677,162.427270733213
"FRCH",2019-05-09 04:00:00,178.95402579981,144.039920412677,161.496973106243
"FRCH",2019-05-09 04:15:00,177.093430545869,142.268571818728,159.681001182299
"FRCH",2019-05-09 04:30:00,177.093430545869,138.72587463083,157.90965258835
"FRCH",2019-05-09 04:45:00,177.093430545869,138.72587463083,157.90965258835
"FRCH",2019-05-09 05:00:00,173.372240037989,136.954526036881,155.163383037435
"FRCH",2019-05-09 05:15:00,173.372240037989,138.72587463083,156.04905733441
"FRCH",2019-05-09 05:30:00,171.511644784049,138.72587463083,155.118759707439
"FRCH",2019-05-09 05:45:00,173.372240037989,138.72587463083,156.04905733441
"FRCH",2019-05-09 06:00:00,177.093430545869,136.954526036881,157.023978291375
"FRCH",2019-05-09 06:15:00,173.372240037989,136.954526036881,155.163383037435
"FRCH",2019-05-09 06:30:00,175.23283529193,135.183177442932,155.208006367431
"FRCH",2019-05-09 06:45:00,169.651049530109,136.954526036881,153.302787783495
"FRCH",2019-05-09 07:00:00,173.372240037989,136.954526036881,155.163383037435
"FRCH",2019-05-09 07:15:00,171.511644784049,135.183177442932,153.34741111349
"FRCH",2019-05-09 07:30:00,171.511644784049,136.954526036881,154.233085410465
"FRCH",2019-05-09 07:45:00,167.790454276169,136.954526036881,152.372490156525
"FRCH",2019-05-09 08:00:00,169.651049530109,138.72587463083,154.188462080469
"FRCH",2019-05-09 08:15:00,175.23283529193,136.954526036881,156.093680664405
"FRCH",2019-05-09 08:30:00,173.372240037989,136.954526036881,155.163383037435
"FRCH",2019-05-09 08:45:00,173.372240037989,135.183177442932,154.27770874046
"FRCH",2019-05-09 09:00:00,173.372240037989,144.039920412677,158.706080225333
"FRCH",2019-05-09 09:15:00,180.81462105375,144.039920412677,162.427270733213
"FRCH",2019-05-09 09:30:00,177.093430545869,140.497223224779,158.795326885324
"FRCH",2019-05-09 09:45:00,175.23283529193,131.640480255033,153.436657773481
"FRCH",2019-05-09 10:00:00,169.651049530109,138.72587463083,154.188462080469
"FRCH",2019-05-09 10:15:00,175.23283529193,136.954526036881,156.093680664405
"FRCH",2019-05-09 10:30:00,167.790454276169,142.268571818728,155.029513047449
"FRCH",2019-05-09 10:45:00,177.093430545869,142.268571818728,159.681001182299
"FRCH",2019-05-09 11:00:00,177.093430545869,142.268571818728,159.681001182299
"FRCH",2019-05-09 11:15:00,178.95402579981,140.497223224779,159.725624512294
"FRCH",2019-05-09 11:30:00,178.95402579981,138.72587463083,158.83995021532
"FRCH",2019-05-09 11:45:00,175.23283529193,138.72587463083,156.97935496138
"FRCH",2019-05-09 12:00:00,175.23283529193,138.72587463083,156.97935496138
"FRCH",2019-05-09 12:15:00,171.511644784049,140.497223224779,156.004434004414
"FRCH",2019-05-09 12:30:00,173.372240037989,140.497223224779,156.934731631384
"FRCH",2019-05-09 12:45:00,177.093430545869,142.268571818728,159.681001182299
"FRCH",2019-05-09 13:00:00,177.093430545869,140.497223224779,158.795326885324
"FRCH",2019-05-09 13:15:00,173.372240037989,144.039920412677,158.706080225333
"FRCH",2019-05-09 13:30:00,178.95402579981,144.039920412677,161.496973106243
"FRCH",2019-05-09 13:45:00,182.67521630769,142.268571818728,162.471894063209
"FRCH",2019-05-09 14:00:00,178.95402579981,138.72587463083,158.83995021532
"FRCH",2019-05-09 14:15:00,175.23283529193,144.039920412677,159.636377852303
"FRCH",2019-05-09 14:30:00,177.093430545869,154.668011976372,165.880721261121
"FRCH",2019-05-09 14:45:00,175.23283529193,147.582617600575,161.407726446252
"FRCH",2019-05-09 15:00:00,180.81462105375,147.582617600575,164.198619327162
"FRCH",2019-05-09 15:15:00,180.81462105375,191.866332449303,186.340476751526
"FRCH",2019-05-09 15:30:00,177.093430545869,154.668011976372,165.880721261121
"FRCH",2019-05-09 15:45:00,182.67521630769,149.353966194524,166.014591251107
"FRCH",2019-05-09 16:00:00,178.95402579981,147.582617600575,163.268321700192
"FRCH",2019-05-09 16:15:00,182.67521630769,145.811269006626,164.243242657158
"FRCH",2019-05-09 16:30:00,178.95402579981,142.268571818728,160.611298809269
"FRCH",2019-05-09 16:45:00,177.093430545869,142.268571818728,159.681001182299
"FRCH",2019-05-09 17:00:00,175.23283529193,151.125314788473,163.179075040201
"FRCH",2019-05-09 17:15:00,175.23283529193,147.582617600575,161.407726446252
"FRCH",2019-05-09 17:30:00,177.093430545869,144.039920412677,160.566675479273
"FRCH",2019-05-09 17:45:00,175.23283529193,140.497223224779,157.865029258354
"FRCH",2019-05-09 18:00:00,173.372240037989,142.268571818728,157.820405928359
"FRCH",2019-05-09 18:15:00,175.23283529193,144.039920412677,159.636377852303
"FRCH",2019-05-09 18:30:00,177.093430545869,144.039920412677,160.566675479273
"FRCH",2019-05-09 18:45:00,173.372240037989,144.039920412677,158.706080225333
"FRCH",2019-05-09 19:00:00,175.23283529193,142.268571818728,158.750703555329
"FRCH",2019-05-09 19:15:00,173.372240037989,140.497223224779,156.934731631384
"FRCH",2019-05-09 19:30:00,169.651049530109,136.954526036881,153.302787783495
"FRCH",2019-05-09 19:45:00,167.790454276169,136.954526036881,152.372490156525
"FRCH",2019-05-09 20:00:00,171.511644784049,142.268571818728,156.890108301389
"FRCH",2019-05-09 20:15:00,175.23283529193,142.268571818728,158.750703555329
"FRCH",2019-05-09 20:30:00,178.95402579981,145.811269006626,162.382647403218
"FRCH",2019-05-09 20:45:00,178.95402579981,151.125314788473,165.039670294142
"FRCH",2019-05-09 21:00:00,180.81462105375,147.582617600575,164.198619327162
"FRCH",2019-05-09 21:15:00,182.67521630769,149.353966194524,166.014591251107
"FRCH",2019-05-09 21:30:00,182.67521630769,145.811269006626,164.243242657158
"FRCH",2019-05-09 21:45:00,182.67521630769,147.582617600575,165.128916954133
"FRCH",2019-05-09 22:00:00,182.67521630769,149.353966194524,166.014591251107
"FRCH",2019-05-09 22:15:00,186.39640681557,151.125314788473,168.760860802022
"FRCH",2019-05-09 22:30:00,184.53581156163,152.896663382423,168.716237472026
"FRCH",2019-05-09 22:45:00,182.67521630769,149.353966194524,166.014591251107
"FRCH",2019-05-09 23:00:00,184.53581156163,151.125314788473,167.830563175052
"FRCH",2019-05-09 23:15:00,180.81462105375,145.811269006626,163.312945030188
"FRCH",2019-05-09 23:30:00,177.093430545869,151.125314788473,164.109372667171
"FRCH",2019-05-09 23:45:00,180.81462105375,149.353966194524,165.084293624137
"FRCH",2019-05-10 00:00:00,178.95402579981,147.582617600575,163.268321700192
"FRCH",2019-05-10 00:15:00,178.95402579981,147.582617600575,163.268321700192
"FRCH",2019-05-10 00:30:00,182.67521630769,149.353966194524,166.014591251107
"FRCH",2019-05-10 00:45:00,177.093430545869,147.582617600575,162.338024073222
"FRCH",2019-05-10 01:00:00,178.95402579981,138.72587463083,158.83995021532
"FRCH",2019-05-10 01:15:00,169.651049530109,144.039920412677,156.845484971393
"FRCH",2019-05-10 01:30:00,173.372240037989,151.125314788473,162.248777413231
"FRCH",2019-05-10 01:45:00,182.67521630769,149.353966194524,166.014591251107
"FRCH",2019-05-10 02:00:00,182.67521630769,147.582617600575,165.128916954133
"FRCH",2019-05-10 02:15:00,175.23283529193,144.039920412677,159.636377852303
"FRCH",2019-05-10 02:30:00,173.372240037989,149.353966194524,161.363103116257
"FRCH",2019-05-10 02:45:00,177.093430545869,144.039920412677,160.566675479273
"FRCH",2019-05-10 03:00:00,175.23283529193,142.268571818728,158.750703555329
"FRCH",2019-05-10 03:15:00,173.372240037989,140.497223224779,156.934731631384
"FRCH",2019-05-10 03:30:00,175.23283529193,140.497223224779,157.865029258354
"FRCH",2019-05-10 03:45:00,167.790454276169,138.72587463083,153.258164453499
"FRCH",2019-05-10 04:00:00,171.511644784049,140.497223224779,156.004434004414
"FRCH",2019-05-10 04:15:00,173.372240037989,138.72587463083,156.04905733441
"FRCH",2019-05-10 04:30:00,173.372240037989,142.268571818728,157.820405928359
"FRCH",2019-05-10 04:45:00,175.23283529193,138.72587463083,156.97935496138
"FRCH",2019-05-10 05:00:00,171.511644784049,140.497223224779,156.004434004414
"FRCH",2019-05-10 05:15:00,175.23283529193,140.497223224779,157.865029258354
"FRCH",2019-05-10 05:30:00,175.23283529193,142.268571818728,158.750703555329
"FRCH",2019-05-10 05:45:00,173.372240037989,144.039920412677,158.706080225333
"FRCH",2019-05-10 06:00:00,177.093430545869,144.039920412677,160.566675479273
"FRCH",2019-05-10 06:15:00,175.23283529193,142.268571818728,158.750703555329
"FRCH",2019-05-10 06:30:00,175.23283529193,147.582617600575,161.407726446252
"FRCH",2019-05-10 06:45:00,178.95402579981,145.811269006626,162.382647403218
"FRCH",2019-05-10 07:00:00,180.81462105375,144.039920412677,162.427270733213
"FRCH",2019-05-10 07:15:00,180.81462105375,145.811269006626,163.312945030188
"FRCH",2019-05-10 07:30:00,178.95402579981,145.811269006626,162.382647403218
"FRCH",2019-05-10 07:45:00,180.81462105375,147.582617600575,164.198619327162
"FRCH",2019-05-10 08:00:00,180.81462105375,144.039920412677,162.427270733213
"FRCH",2019-05-10 08:15:00,178.95402579981,149.353966194524,164.153995997167
"FRCH",2019-05-10 08:30:00,180.81462105375,147.582617600575,164.198619327162
"FRCH",2019-05-10 08:45:00,178.95402579981,145.811269006626,162.382647403218
"FRCH",2019-05-10 09:00:00,182.67521630769,151.125314788473,166.900265548082
"FRCH",2019-05-10 09:15:00,188.25700206951,145.811269006626,167.034135538068
"FRCH",2019-05-10 09:30:00,182.67521630769,156.439360570321,169.557288439005
"FRCH",2019-05-10 09:45:00,186.39640681557,152.896663382423,169.646535098996
"FRCH",2019-05-10 10:00:00,188.25700206951,152.896663382423,170.576832725966
"FRCH",2019-05-10 10:15:00,182.67521630769,151.125314788473,166.900265548082
"FRCH",2019-05-10 10:30:00,184.53581156163,149.353966194524,166.944888878077
"FRCH",2019-05-10 10:45:00,182.67521630769,149.353966194524,166.014591251107
"FRCH",2019-05-10 11:00:00,182.67521630769,152.896663382423,167.785939845056
"FRCH",2019-05-10 11:15:00,182.67521630769,147.582617600575,165.128916954133
"FRCH",2019-05-10 11:30:00,186.39640681557,151.125314788473,168.760860802022
"FRCH",2019-05-10 11:45:00,184.53581156163,149.353966194524,166.944888878077
