"date_index","time_index","index","lnK600_lnQ_nodes_mean","lnK600_lnQ_nodes_se_mean","lnK600_lnQ_nodes_sd","lnK600_lnQ_nodes_2.5pct","lnK600_lnQ_nodes_25pct","lnK600_lnQ_nodes_50pct","lnK600_lnQ_nodes_75pct","lnK600_lnQ_nodes_97.5pct","lnK600_lnQ_nodes_n_eff","lnK600_lnQ_nodes_Rhat"
NA,NA,1,2.41389718121865,0.017657924393126,0.715061537465329,1.08177611125861,1.90910433639583,2.43029129333631,2.91262658231518,3.78266565233794,1639.86286313198,0.999493496880072
NA,NA,2,2.41749546149428,0.017016879247373,0.623614385614475,1.24218151704852,1.97912116174286,2.41346373842915,2.83938064981338,3.662836823761,1342.98887718162,0.999372960374018
NA,NA,3,2.40429193727057,0.0177337157875257,0.580342666783451,1.25572387162906,2.01159000821782,2.40959894079323,2.79631895323196,3.55817101402408,1070.95078706679,0.999937462695031
NA,NA,4,2.37803356748703,0.0154174934715559,0.550021093187091,1.27624836319565,1.99659663476597,2.37990204940431,2.74186321108574,3.45989301549373,1272.71494362642,0.999676754321855
NA,NA,5,2.34768733271623,0.0139093953542332,0.513498537198809,1.34337859182559,2.00215835482284,2.33621782169181,2.6798820446707,3.35214855176029,1362.8934946012,0.998669211431849
NA,NA,6,2.29757764492481,0.00871161538365794,0.414396793876659,1.49114086123229,2.02649061191606,2.3017788677203,2.57403580003191,3.14509020936846,2262.74381818805,0.999727232539583
NA,NA,7,2.21378136345283,0.00126783247090711,0.0319678081054059,2.14958514744688,2.19192277477798,2.21406160590263,2.23544760912718,2.27631152623682,635.772850584995,1.00634232628382
