"","solar.time","DO.obs","DO.sat","depth","temp.water","light","discharge"
"1",2012-03-05 23:43:29,11.8,11.7503537472268,0.186366680355586,7,0,0.509703246
"2",2012-03-05 23:58:29,11.7,11.7775689046177,0.186366680355586,6.9,0,0.509703246
"3",2012-03-06 00:13:29,11.6,11.7754433682461,0.186366680355586,6.9,0,0.509703246
"4",2012-03-06 00:28:29,11.6,11.7733178318745,0.186366680355586,6.9,0,0.509703246
"5",2012-03-06 00:43:29,11.5,11.7711922955029,0.186366680355586,6.9,0,0.509703246
"6",2012-03-06 00:58:29,11.5,11.7690670623462,0.182003831352633,6.9,0,0.481386399
"7",2012-03-06 01:13:29,11.4,11.7669418291895,0.186366680355586,6.9,0,0.509703246
"8",2012-03-06 01:28:29,11.4,11.7648165960327,0.182003831352633,6.9,0,0.481386399
"9",2012-03-06 01:43:29,11.3,11.762691362876,0.182003831352633,6.9,0,0.481386399
"10",2012-03-06 01:58:29,11.3,11.7605658265044,0.182003831352633,6.9,0,0.481386399
"11",2012-03-06 02:13:29,11.3,11.7584402901328,0.182003831352633,6.9,0,0.481386399
"12",2012-03-06 02:28:29,11.2,11.7563147537612,0.186366680355586,6.9,0,0.509703246
"13",2012-03-06 02:43:29,11.2,11.7541892173896,0.186366680355586,6.9,0,0.509703246
"14",2012-03-06 02:58:29,11.2,11.7235648189225,0.182003831352633,7,0,0.481386399
"15",2012-03-06 03:13:29,11.1,11.7222193833832,0.186366680355586,7,0,0.509703246
"16",2012-03-06 03:28:29,11.1,11.720873947844,0.186366680355586,7,0,0.509703246
"17",2012-03-06 03:43:29,11.1,11.7195285123047,0.186366680355586,7,0,0.509703246
"18",2012-03-06 03:58:29,11,11.7181827742845,0.186366680355586,7,0,0.509703246
"19",2012-03-06 04:13:29,11,11.7168370362642,0.182003831352633,7,0,0.481386399
"20",2012-03-06 04:28:29,11,11.7154912982439,0.182003831352633,7,0,0.481386399
"21",2012-03-06 04:43:29,11,11.7141455602237,0.186366680355586,7,0,0.509703246
"22",2012-03-06 04:58:29,10.9,11.7128004271655,0.186366680355586,7,0,0.509703246
"23",2012-03-06 05:13:29,10.9,11.7407016126988,0.186366680355586,6.9,0,0.509703246
"24",2012-03-06 05:28:29,10.9,11.7393532160876,0.186366680355586,6.9,0,0.509703246
"25",2012-03-06 05:43:29,10.9,11.7380048194764,0.182003831352633,6.9,0,0.481386399
"26",2012-03-06 05:58:29,10.9,11.7373911125412,0.172803630575008,6.9,0,0.424752705
"27",2012-03-06 06:13:29,10.9,11.7367774056059,0.172803630575008,6.9,0,0.424752705
"28",2012-03-06 06:28:29,10.9,11.7361636986707,0.182003831352633,6.9,0,0.481386399
"29",2012-03-06 06:43:29,10.9,11.7355499917354,0.186366680355586,6.9,0,0.509703246
"30",2012-03-06 06:58:29,10.9,11.7349359815853,0.186366680355586,6.9,78.3606995301405,0.509703246
"31",2012-03-06 07:13:29,10.9,11.7636795274856,0.182003831352633,6.8,173.622361804933,0.481386399
"32",2012-03-06 07:28:29,10.9,11.7630640245526,0.186366680355586,6.8,270.255242404474,0.509703246
"33",2012-03-06 07:43:29,10.9,11.7624485216196,0.182003831352633,6.8,367.791606,0.481386399
"34",2012-03-06 07:58:29,11,11.7618330186866,0.182003831352633,6.8,459.759409849446,0.481386399
"35",2012-03-06 08:13:29,11.1,11.7318659308345,0.177487969465924,6.9,549.333478380384,0.453069552
"36",2012-03-06 08:28:29,11.2,11.7312519206844,0.186366680355586,6.9,636.123268630654,0.509703246
"37",2012-03-06 08:43:29,11.4,11.7014159493348,0.186366680355586,7,719.749352,0.509703246
"38",2012-03-06 08:58:29,11.5,11.6720631251046,0.177487969465924,7.1,811.033034138399,0.453069552
"39",2012-03-06 09:13:29,11.6,11.6428367583361,0.182003831352633,7.2,900.53963452266,0.481386399
"40",2012-03-06 09:28:29,11.8,11.6137361382271,0.182003831352633,7.3,987.749300261747,0.481386399
"41",2012-03-06 09:43:29,11.9,11.5847605585165,0.186366680355586,7.4,1072.142582,0.509703246
"42",2012-03-06 09:58:29,12,11.5559087197282,0.182003831352633,7.5,1139.97721417285,0.481386399
"43",2012-03-06 10:13:29,12.2,11.4988289937892,0.182003831352633,7.7,1202.30119373366,0.481386399
"44",2012-03-06 10:28:29,12.3,11.4703454094431,0.182003831352633,7.8,1258.86117537965,0.481386399
"45",2012-03-06 10:43:29,12.4,11.4139942132397,0.180498544057063,8,1309.428512,0.47194745
"46",2012-03-06 10:58:29,12.6,11.3581218414404,0.178993256761494,8.2,1340.72109530144,0.462508501
"47",2012-03-06 11:13:29,12.7,11.275323232577,0.177487969465924,8.5,1366.53614288341,0.453069552
"48",2012-03-06 11:28:29,12.8,11.2206234652197,0.179745900409278,8.7,1384.64046158237,0.4672279755
"49",2012-03-06 11:43:29,12.8,11.1933230146336,0.182003831352633,8.8,1395.798096,0.481386399
"50",2012-03-06 11:58:29,13,11.1095383867661,0.186366680355586,9.1,1406.33144860815,0.509703246
"51",2012-03-06 12:13:29,13.1,11.0531712132139,0.186366680355586,9.3,1410.12767665411,0.509703246
"52",2012-03-06 12:28:29,13.2,10.997277041131,0.182003831352633,9.5,1407.21169009142,0.481386399
"53",2012-03-06 12:43:29,13.3,10.9678715037883,0.18418525585411,9.6,1397.637276,0.4955448225
"54",2012-03-06 12:58:29,13.4,10.886886692387,0.186366680355586,9.9,1383.12034701844,0.509703246
"55",2012-03-06 13:13:29,13.5,10.8323801746838,0.18418525585411,10.1,1362.09356758348,0.4955448225
"56",2012-03-06 13:28:29,13.5,10.7783259744143,0.182003831352633,10.3,1334.6714975902,0.481386399
"57",2012-03-06 13:43:29,13.6,10.7498622202913,0.182003831352633,10.4,1300.995766,0.481386399
"58",2012-03-06 13:58:29,13.7,10.696484884913,0.182003831352633,10.6,1234.59637563257,0.481386399
"59",2012-03-06 14:13:29,13.7,10.6683678252524,0.186366680355586,10.7,1164.14071053125,0.509703246
"60",2012-03-06 14:28:29,13.8,10.6651805531409,0.179585155465297,10.7,1090.21769619044,0.4672279755
"61",2012-03-06 14:43:29,13.8,10.6371871041882,0.172803630575008,10.8,1013.422004,0.424752705
"62",2012-03-06 14:58:29,13.9,10.6142974765519,0.172803630575008,10.9,942.382816059338,0.424752705
"63",2012-03-06 15:13:29,14,10.6161124585168,0.177487969465924,10.9,868.663654334412,0.453069552
"64",2012-03-06 15:28:29,14,10.5933117118796,0.182003831352633,11,792.743200802195,0.481386399
"65",2012-03-06 15:43:29,14,10.5951226501932,0.182003831352633,11,715.100666,0.481386399
"66",2012-03-06 15:58:29,14,10.5724100446798,0.182003831352633,11.1,640.576599002925,0.481386399
"67",2012-03-06 16:13:29,14,10.5742166817289,0.182003831352633,11.1,564.329790811997,0.481386399
"68",2012-03-06 16:28:29,14,10.576023318778,0.172803630575008,11.1,486.764372492088,0.424752705
"69",2012-03-06 16:43:29,13.9,10.5778299558271,0.172803630575008,11.1,408.283162,0.424752705
"70",2012-03-06 16:58:29,13.8,10.5796363178516,0.17740373096382,11.1,275.147550630092,0.453069552
"71",2012-03-06 17:13:29,13.7,10.581442679876,0.182003831352633,11.1,166.910839629204,0.481386399
"72",2012-03-06 17:28:29,13.5,10.6077964620135,0.177487969465924,11,84.74548090097,0.453069552
"73",2012-03-06 17:43:29,13.4,10.6096068490521,0.182003831352633,11,29.596,0.481386399
"74",2012-03-06 17:58:29,13.3,10.6336998271338,0.177487969465924,10.9,5.27136374091996,0.453069552
"75",2012-03-06 18:13:29,13.1,10.6331406911373,0.186366680355586,10.9,0,0.509703246
"76",2012-03-06 18:28:29,13,10.6573311378512,0.172803630575008,10.8,0,0.424752705
"77",2012-03-06 18:43:29,12.9,10.6567707507473,0.177487969465924,10.8,0,0.453069552
"78",2012-03-06 18:58:29,12.8,10.6562100867722,0.182003831352633,10.8,0,0.481386399
"79",2012-03-06 19:13:29,12.7,10.6556494227972,0.182003831352633,10.8,0,0.481386399
"80",2012-03-06 19:28:29,12.6,10.6799350756416,0.186366680355586,10.7,0,0.509703246
"81",2012-03-06 19:43:29,12.6,10.679373154518,0.186366680355586,10.7,0,0.509703246
"82",2012-03-06 19:58:29,12.5,10.6788112333944,0.182003831352633,10.7,0,0.481386399
"83",2012-03-06 20:13:29,12.4,10.6782493122708,0.186366680355586,10.7,0,0.509703246
"84",2012-03-06 20:28:29,12.3,10.6776873911472,0.182003831352633,10.7,0,0.481386399
"85",2012-03-06 20:43:29,12.2,10.7020677738364,0.182003831352633,10.6,0,0.481386399
"86",2012-03-06 20:58:29,12,10.7037751243943,0.186366680355586,10.6,0,0.509703246
"87",2012-03-06 21:13:29,11.9,10.7054824749523,0.186366680355586,10.6,0,0.509703246
"88",2012-03-06 21:28:29,11.8,10.7071898255103,0.186366680355586,10.6,0,0.509703246
"89",2012-03-06 21:43:29,11.7,10.7088971760682,0.182003831352633,10.6,0,0.481386399
"90",2012-03-06 21:58:29,11.5,10.7356688876597,0.186366680355586,10.5,0,0.509703246
"91",2012-03-06 22:13:29,11.4,10.737380082536,0.182003831352633,10.5,0,0.481386399
"92",2012-03-06 22:28:29,11.2,10.7642668459719,0.182003831352633,10.4,0,0.481386399
"93",2012-03-06 22:43:29,11.1,10.7659819018679,0.182003831352633,10.4,0,0.481386399
"94",2012-03-06 22:58:29,11,10.7929843712842,0.186366680355586,10.3,0,0.509703246
"95",2012-03-06 23:13:29,10.9,10.7947033049891,0.186366680355586,10.3,0,0.509703246
"96",2012-03-06 23:28:29,10.8,10.7964222386939,0.186366680355586,10.3,0,0.509703246
"97",2012-03-06 23:43:29,10.8,10.8235449670476,0.182003831352633,10.2,0,0.481386399
"98",2012-03-06 23:58:29,10.7,10.8211056732896,0.186366680355586,10.2,0,0.509703246
"99",2012-03-07 00:13:29,10.6,10.8186663795317,0.186366680355586,10.2,0,0.509703246
"100",2012-03-07 00:28:29,10.6,10.8162270857738,0.190589791856371,10.2,0,0.538020093
"101",2012-03-07 00:43:29,10.5,10.8137877920158,0.190589791856371,10.2,0,0.538020093
"102",2012-03-07 00:58:29,10.5,10.7859722753775,0.194684659931026,10.3,0,0.56633694
"103",2012-03-07 01:13:29,10.4,10.7835384959732,0.186366680355586,10.3,0,0.509703246
"104",2012-03-07 01:28:29,10.4,10.7811047165689,0.194684659931026,10.3,0,0.56633694
"105",2012-03-07 01:43:29,10.3,10.7786709371647,0.190589791856371,10.3,0,0.538020093
"106",2012-03-07 01:58:29,10.3,10.7509872455548,0.194684659931026,10.4,0,0.56633694
"107",2012-03-07 02:13:29,10.2,10.7485586772369,0.194684659931026,10.4,0,0.56633694
"108",2012-03-07 02:28:29,10.2,10.746130108919,0.186366680355586,10.4,0,0.509703246
"109",2012-03-07 02:43:29,10.2,10.743701540601,0.194684659931026,10.4,0,0.56633694
"110",2012-03-07 02:58:29,10.1,10.7227188301974,0.194684659931026,10.5,0,0.56633694
"111",2012-03-07 03:13:29,10.1,10.726865390709,0.194684659931026,10.5,0,0.56633694
"112",2012-03-07 03:28:29,10.1,10.7310119512206,0.198661312548007,10.5,0,0.594653787
"113",2012-03-07 03:43:29,10,10.7351585117322,0.194684659931026,10.5,0,0.56633694
"114",2012-03-07 03:58:29,10,10.7393047935022,0.194684659931026,10.5,0,0.56633694
"115",2012-03-07 04:13:29,10,10.7434510752722,0.194684659931026,10.5,0,0.56633694
"116",2012-03-07 04:28:29,9.9,10.7475973570422,0.198661312548007,10.5,0,0.594653787
"117",2012-03-07 04:43:29,9.9,10.7266431647312,0.194684659931026,10.6,0,0.56633694
"118",2012-03-07 04:58:29,9.9,10.7307806878214,0.198661312548007,10.6,0,0.594653787
"119",2012-03-07 05:13:29,9.8,10.7349182109116,0.190589791856371,10.6,0,0.538020093
"120",2012-03-07 05:28:29,9.8,10.7390557340018,0.194684659931026,10.6,0,0.56633694
"121",2012-03-07 05:43:29,9.8,10.7431932570921,0.194684659931026,10.6,0,0.56633694
"122",2012-03-07 05:58:29,9.8,10.741147440069,0.198661312548007,10.6,0,0.594653787
"123",2012-03-07 06:13:29,9.8,10.7642301489411,0.186366680355586,10.5,0,0.509703246
"124",2012-03-07 06:28:29,9.7,10.7621797254991,0.198661312548007,10.5,0,0.594653787
"125",2012-03-07 06:43:29,9.7,10.7601293020571,0.198661312548007,10.5,0,0.594653787
"126",2012-03-07 06:58:29,9.7,10.7329641719769,0.186366680355586,10.6,60.7326762462259,0.509703246
"127",2012-03-07 07:13:29,9.7,10.7309183549539,0.186366680355586,10.6,125.222055161792,0.509703246
"128",2012-03-07 07:28:29,9.7,10.7288725379309,0.194684659931026,10.6,190.241313059502,0.56633694
"129",2012-03-07 07:43:29,9.7,10.7268267209079,0.186366680355586,10.6,255.483242,0.509703246
"130",2012-03-07 07:58:29,9.8,10.6997876795662,0.198661312548007,10.7,311.421953599572,0.594653787
"131",2012-03-07 08:13:29,9.8,10.6977464490549,0.198661312548007,10.7,363.471950992113,0.594653787
"132",2012-03-07 08:28:29,9.9,10.6708236202371,0.194684659931026,10.8,411.484351166749,0.56633694
"133",2012-03-07 08:43:29,10.1,10.6440117977253,0.186366680355586,10.9,455.336574,0.509703246
"134",2012-03-07 08:58:29,10.2,10.6204540112218,0.186366680355586,11,512.454118548978,0.509703246
"135",2012-03-07 09:13:29,10.3,10.5969920245986,0.186366680355586,11.1,568.493656126081,0.509703246
"136",2012-03-07 09:28:29,10.4,10.5736253197489,0.190589791856371,11.2,623.127940961786,0.538020093
"137",2012-03-07 09:43:29,10.5,10.5503533816829,0.194684659931026,11.3,676.029718,0.56633694
"138",2012-03-07 09:58:29,10.6,10.5514622997101,0.194684659931026,11.3,718.200085011355,0.56633694
"139",2012-03-07 10:13:29,10.7,10.5282824396699,0.186366680355586,11.4,757.096310584898,0.509703246
"140",2012-03-07 10:28:29,10.7,10.5293889076336,0.194684659931026,11.4,792.533167157942,0.56633694
"141",2012-03-07 10:43:29,10.8,10.5063003634104,0.194684659931026,11.5,824.339502,0.56633694
"142",2012-03-07 10:58:29,10.8,10.5074043918221,0.190589791856371,11.5,944.915939805916,0.538020093
"143",2012-03-07 11:13:29,10.8,10.5085084202339,0.194684659931026,11.5,1066.33087437029,0.56633694
"144",2012-03-07 11:28:29,10.8,10.5096124486457,0.190589791856371,11.5,1187.11159110497,0.538020093
"145",2012-03-07 11:43:29,10.9,10.4866098771399,0.194684659931026,11.6,1305.769178,0.56633694
"146",2012-03-07 11:58:29,11,10.4837239589298,0.194684659931026,11.6,1315.46788696295,0.56633694
"147",2012-03-07 12:13:29,11,10.4808380407196,0.186366680355586,11.6,1318.90669454737,0.509703246
"148",2012-03-07 12:28:29,11.1,10.4539621678676,0.190589791856371,11.7,1316.1077483406,0.538020093
"149",2012-03-07 12:43:29,11.3,10.4271959643596,0.186366680355586,11.8,1307.120024,0.509703246
"150",2012-03-07 12:58:29,11.4,10.4243224209825,0.190589791856371,11.8,1293.54585271863,0.538020093
"151",2012-03-07 13:13:29,11.4,10.3976712909436,0.194684659931026,11.9,1273.91852453105,0.56633694
"152",2012-03-07 13:28:29,11.5,10.3711285912344,0.194684659931026,12,1248.34353812737,0.56633694
"153",2012-03-07 13:43:29,11.6,10.3682675867935,0.190589791856371,12,1216.951582,0.538020093
"154",2012-03-07 13:58:29,11.6,10.3418386767488,0.190589791856371,12.1,1167.7915485405,0.538020093
"155",2012-03-07 14:13:29,11.6,10.3389836326235,0.190589791856371,12.1,1113.98199563509,0.538020093
"156",2012-03-07 14:28:29,11.6,10.3126681326128,0.194684659931026,12.2,1055.89225407619,0.56633694
"157",2012-03-07 14:43:29,11.6,10.3098192918682,0.194684659931026,12.2,993.905556,0.56633694
"158",2012-03-07 14:58:29,11.6,10.310319422881,0.194684659931026,12.2,924.594588765904,0.56633694
"159",2012-03-07 15:13:29,11.6,10.2874573125235,0.194684659931026,12.3,852.659740805887,0.56633694
"160",2012-03-07 15:28:29,11.6,10.2879563591346,0.190589791856371,12.3,778.565258321263,0.538020093
"161",2012-03-07 15:43:29,11.6,10.2884554057457,0.194684659931026,12.3,702.776046,0.56633694
"162",2012-03-07 15:58:29,11.6,10.2656831847427,0.190589791856371,12.4,630.253890801287,0.538020093
"163",2012-03-07 16:13:29,11.6,10.2661816861532,0.190589791856371,12.4,555.985185911389,0.538020093
"164",2012-03-07 16:28:29,11.6,10.2666801875636,0.190589791856371,12.4,480.359448509143,0.538020093
"165",2012-03-07 16:43:29,11.5,10.2671786889741,0.190589791856371,12.4,403.765544,0.538020093
"166",2012-03-07 16:58:29,11.5,10.2676771903846,0.186366680355586,12.4,276.075427075773,0.509703246
"167",2012-03-07 17:13:29,11.4,10.2681756917951,0.190589791856371,12.4,171.237655531227,0.538020093
"168",2012-03-07 17:28:29,11.4,10.2454891164227,0.186366680355586,12.5,90.3460868958079,0.509703246
"169",2012-03-07 17:43:29,11.3,10.2459865414837,0.194684659931026,12.5,34.284852,0.56633694
"170",2012-03-07 17:58:29,11.3,10.2485707513581,0.190589791856371,12.5,11.1220821302544,0.538020093
"171",2012-03-07 18:13:29,11.2,10.2511549612326,0.186366680355586,12.5,0,0.509703246
"172",2012-03-07 18:28:29,11.1,10.2537391711071,0.194684659931026,12.5,0,0.56633694
"173",2012-03-07 18:43:29,11,10.2563233809815,0.194684659931026,12.5,0,0.56633694
"174",2012-03-07 18:58:29,10.9,10.2821214358115,0.190589791856371,12.4,0,0.538020093
"175",2012-03-07 19:13:29,10.8,10.2847109702162,0.190589791856371,12.4,0,0.538020093
"176",2012-03-07 19:28:29,10.7,10.2873005046209,0.194684659931026,12.4,0,0.56633694
"177",2012-03-07 19:43:29,10.6,10.2898900390255,0.194684659931026,12.4,0,0.56633694
"178",2012-03-07 19:58:29,10.5,10.3158100175718,0.198661312548007,12.3,0,0.594653787
"179",2012-03-07 20:13:29,10.4,10.3184057028437,0.194684659931026,12.3,0,0.56633694
"180",2012-03-07 20:28:29,10.3,10.3444365189709,0.194684659931026,12.2,0,0.56633694
"181",2012-03-07 20:43:29,10.2,10.3470378445283,0.194684659931026,12.2,0,0.56633694
"182",2012-03-07 20:58:29,10.2,10.3502520520513,0.194684659931026,12.2,0,0.56633694
"183",2012-03-07 21:13:29,10.1,10.3770155538119,0.198661312548007,12.1,0,0.594653787
"184",2012-03-07 21:28:29,10,10.3802367603058,0.198661312548007,12.1,0,0.594653787
"185",2012-03-07 21:43:29,9.9,10.4071164195011,0.198661312548007,12,0,0.594653787
"186",2012-03-07 21:58:29,9.9,10.4103441156807,0.198661312548007,12,0,0.594653787
"187",2012-03-07 22:13:29,9.8,10.4373400600722,0.198661312548007,11.9,0,0.594653787
"188",2012-03-07 22:28:29,9.8,10.4405748141336,0.194684659931026,11.9,0,0.56633694
"189",2012-03-07 22:43:29,9.7,10.4676882553707,0.194684659931026,11.8,0,0.56633694
"190",2012-03-07 22:58:29,9.6,10.4709303683959,0.194684659931026,11.8,0,0.56633694
"191",2012-03-07 23:13:29,9.6,10.4981622563027,0.198661312548007,11.7,0,0.594653787
"192",2012-03-07 23:28:29,9.5,10.5014114885095,0.198661312548007,11.7,0,0.594653787
"193",2012-03-07 23:43:29,9.5,10.5287622349973,0.198661312548007,11.6,0,0.594653787
"194",2012-03-07 23:58:29,9.4,10.5331359922848,0.198661312548007,11.6,0,0.594653787
"195",2012-03-08 00:13:29,9.4,10.5617285868724,0.198661312548007,11.5,0,0.594653787
"196",2012-03-08 00:28:29,9.4,10.5904391654378,0.198661312548007,11.4,0,0.594653787
"197",2012-03-08 00:43:29,9.3,10.5948322530567,0.198661312548007,11.4,0,0.594653787
"198",2012-03-08 00:58:29,9.3,10.6236709345357,0.198661312548007,11.3,0,0.594653787
"199",2012-03-08 01:13:29,9.3,10.6280734760071,0.198661312548007,11.3,0,0.594653787
"200",2012-03-08 01:28:29,9.3,10.6570412855279,0.198661312548007,11.2,0,0.594653787
"201",2012-03-08 01:43:29,9.3,10.6861291698928,0.194684659931026,11.1,0,0.56633694
"202",2012-03-08 01:58:29,9.3,10.6905507414925,0.198661312548007,11.1,0,0.594653787
"203",2012-03-08 02:13:29,9.3,10.7197686798418,0.194684659931026,11,0,0.56633694
"204",2012-03-08 02:28:29,9.4,10.7491080935883,0.194684659931026,10.9,0,0.56633694
"205",2012-03-08 02:43:29,9.4,10.778569669555,0.198661312548007,10.8,0,0.594653787
"206",2012-03-08 02:58:29,9.4,10.7819450051203,0.194684659931026,10.8,0,0.56633694
"207",2012-03-08 03:13:29,9.4,10.8104586692203,0.194684659931026,10.7,0,0.56633694
"208",2012-03-08 03:28:29,9.4,10.839091069104,0.198661312548007,10.6,0,0.594653787
"209",2012-03-08 03:43:29,9.4,10.8678428732714,0.198661312548007,10.5,0,0.594653787
"210",2012-03-08 03:58:29,9.4,10.8712410125022,0.198661312548007,10.5,0,0.594653787
"211",2012-03-08 04:13:29,9.4,10.9001205609716,0.198661312548007,10.4,0,0.594653787
"212",2012-03-08 04:28:29,9.4,10.9291208966865,0.198661312548007,10.3,0,0.594653787
"213",2012-03-08 04:43:29,9.4,10.9582427010079,0.202528558774417,10.2,0,0.622970634
"214",2012-03-08 04:58:29,9.4,10.961664503676,0.206294185056906,10.2,0,0.651287481
"215",2012-03-08 05:13:29,9.4,10.9909167939533,0.202528558774417,10.1,0,0.622970634
"216",2012-03-08 05:28:29,9.4,11.0202919649095,0.202528558774417,10,0,0.622970634
"217",2012-03-08 05:43:29,9.4,11.0237293397491,0.198661312548007,10,0,0.594653787
"218",2012-03-08 05:58:29,9.4,11.053580924539,0.202528558774417,9.9,12.8484336404211,0.622970634
"219",2012-03-08 06:13:29,9.3,11.0835583941674,0.217046976838361,9.8,25.6968679682661,0.736238022
"220",2012-03-08 06:28:29,9.4,11.1666031142601,0.220468469961446,9.5,38.5453029869383,0.764554869
"221",2012-03-08 06:43:29,9.6,11.2507005597671,0.223816536412828,9.2,58.847418,0.792871716
"222",2012-03-08 06:58:29,9.7,11.281544040458,0.236551665312806,9.1,116.282420887254,0.906139104
"223",2012-03-08 07:13:29,9.8,11.3125190900436,0.245501970694625,9,172.658346733952,0.991089645
"224",2012-03-08 07:28:29,9.8,11.2892657389104,0.251221498600262,9.1,227.534613227234,1.047723339
"225",2012-03-08 07:43:29,9.7,11.2931265881366,0.254013456748129,9.1,280.477064,1.076040186
"226",2012-03-08 07:58:29,9.7,11.2969874373628,0.259470997702655,9.1,342.75940275924,1.13267388
"227",2012-03-08 08:13:29,9.7,11.300848286589,0.26736561890537,9.1,401.944468893048,1.217624421
"228",2012-03-08 08:28:29,9.7,11.3047091358152,0.26736561890537,9.1,457.820983464808,1.217624421
"229",2012-03-08 08:43:29,9.7,11.2815159172554,0.269925156029738,9.2,510.196988,1.245941268
"230",2012-03-08 08:58:29,9.8,11.3053733803186,0.274943891500929,9.1,573.502336247981,1.302574962
"231",2012-03-08 09:13:29,9.8,11.3021767755959,0.272450851941713,9.1,635.649345032421,1.274258115
"232",2012-03-08 09:28:29,9.9,11.2989801708732,0.274943891500929,9.1,696.273190651012,1.302574962
"233",2012-03-08 09:43:29,10,11.2957835661505,0.277405393376255,9.1,755.008758,1.330891809
"234",2012-03-08 09:58:29,10.2,11.2925869614277,0.282237957437743,9.1,801.674811182532,1.387525503
"235",2012-03-08 10:13:29,10.2,11.289390356705,0.282237957437743,9.1,844.729933715307,1.387525503
"236",2012-03-08 10:28:29,10.3,11.2591914369222,0.286956348912801,9.2,883.967610088874,1.444159197
"237",2012-03-08 10:43:29,10.4,11.2560022254461,0.289274951855718,9.2,919.196796,1.472476044
"238",2012-03-08 10:58:29,10.5,11.2259385102289,0.286956348912801,9.3,988.817044457216,1.444159197
"239",2012-03-08 11:13:29,10.6,11.2227566596308,0.286956348912801,9.3,1056.05612809458,1.444159197
"240",2012-03-08 11:28:29,10.6,11.1928273634524,0.279836415065399,9.4,1120.21646684845,1.359208656
"241",2012-03-08 11:43:29,10.6,11.1896528415359,0.296078023578764,9.4,1180.60558,1.557426585
"242",2012-03-08 11:58:29,10.6,11.1957586587415,0.296078023578764,9.4,1189.23237089183,1.557426585
"243",2012-03-08 12:13:29,10.9,11.2018644759471,0.298297256835561,9.4,1192.23750100328,1.585743432
"244",2012-03-08 12:28:29,10.9,11.2079702931527,0.302667103822132,9.4,1189.63997570347,1.642377126
"245",2012-03-08 12:43:29,10.9,11.2408726106636,0.309059494943088,9.3,1181.48289,1.727327667
"246",2012-03-08 12:58:29,10.9,11.2469919507758,0.313219367390951,9.3,1169.21347988974,1.783961361
"247",2012-03-08 13:13:29,10.9,11.2531112908879,0.313219367390951,9.3,1151.50410096687,1.783961361
"248",2012-03-08 13:28:29,10.9,11.2861821525754,0.321312923550995,9.2,1128.44864298919,1.897228749
"249",2012-03-08 13:43:29,10.9,11.29231564914,0.317302608160194,9.2,1100.163652,1.840595055
"250",2012-03-08 13:58:29,10.9,11.2714698841695,0.321312923550995,9.3,1085.15911255102,1.897228749
"251",2012-03-08 14:13:29,10.9,11.2507087270903,0.336689716841352,9.4,1063.96090295769,2.123763525
"252",2012-03-08 14:28:29,10.9,11.2300317404292,0.33854298061125,9.5,1036.49748176392,2.152080372
"253",2012-03-08 14:43:29,10.9,11.20943848927,0.340382019666224,9.6,1002.729392,2.180397219
"254",2012-03-08 14:58:29,11,11.1796846663071,0.344018581263606,9.7,933.158257148724,2.237030913
"255",2012-03-08 15:13:29,11,11.1765046893122,0.347601623110627,9.7,860.94463622792,2.293664607
"256",2012-03-08 15:28:29,11,11.1468832339515,0.35113322584373,9.8,786.551725523327,2.350298301
"257",2012-03-08 15:43:29,11,11.1437105207943,0.35288035223224,9.8,710.443524,2.378615148
"258",2012-03-08 15:58:29,10.9,11.140537807637,0.35288035223224,9.8,637.836058155722,2.378615148
"259",2012-03-08 16:13:29,10.9,11.1637847813326,0.35288035223224,9.7,563.411297273627,2.378615148
"260",2012-03-08 16:28:29,10.9,11.1606048043377,0.35113322584373,9.7,487.555545367558,2.350298301
"261",2012-03-08 16:43:29,10.8,11.1839403082725,0.347601623110627,9.6,410.65507,2.293664607
"262",2012-03-08 16:58:29,10.8,11.2073721214398,0.347601623110627,9.5,279.71347365511,2.293664607
"263",2012-03-08 17:13:29,10.8,11.230900762122,0.345816658963595,9.4,172.554566228389,2.26534776
"264",2012-03-08 17:28:29,10.7,11.2545267517509,0.345816658963595,9.3,90.2973619256276,2.26534776
"265",2012-03-08 17:43:29,10.7,11.2782506149319,0.344018581263606,9.2,33.843026,2.237030913
"266",2012-03-08 17:58:29,10.6,11.2812770207084,0.340382019666224,9.2,10.8741474413008,2.180397219
"267",2012-03-08 18:13:29,10.6,11.311363956289,0.33854298061125,9.1,0,2.152080372
"268",2012-03-08 18:28:29,10.6,11.3415789284872,0.332939296893651,9,0,2.067129831
"269",2012-03-08 18:43:29,10.6,11.3719226638666,0.331041504582529,8.9,0,2.038812984
"270",2012-03-08 18:58:29,10.6,11.3749696316558,0.327199078225631,8.9,0,1.98217929
"271",2012-03-08 19:13:29,10.6,11.4054493894099,0.327199078225631,8.8,0,1.98217929
"272",2012-03-08 19:28:29,10.6,11.4360594060982,0.321312923550995,8.7,0,1.897228749
"273",2012-03-08 19:43:29,10.6,11.4668004224678,0.317302608160194,8.6,0,1.840595055
"274",2012-03-08 19:58:29,10.6,11.4698690985733,0.311149253739545,8.6,0,1.755644514
"275",2012-03-08 20:13:29,10.6,11.5007493549063,0.311149253739545,8.5,0,1.755644514
"276",2012-03-08 20:28:29,10.5,11.5317621399594,0.313219367390951,8.4,0,1.783961361
"277",2012-03-08 20:43:29,10.5,11.5348452538059,0.309059494943088,8.4,0,1.727327667
"278",2012-03-08 20:58:29,10.5,11.5648013201223,0.311149253739545,8.3,0,1.755644514
"279",2012-03-08 21:13:29,10.5,11.5666944312242,0.309059494943088,8.3,0,1.727327667
